epoch,step,train_loss,val_loss
0,9,195140312367104.0,
0,19,464682544529408.0,
0,29,337117184000000.0,
0,39,197472529940480.0,
0,49,73598475698176.0,
0,59,1624772572086272.0,
0,69,31046919782400.0,
0,79,14463863357440.0,
0,89,4652207702016.0,
0,93,,8527615098880.0
1,99,2249874735104.0,
1,109,7443347668992.0,
1,119,5616954769408.0,
1,129,7516405104640.0,
1,139,3462541082624.0,
1,149,28056569774080.0,
1,159,3627988287488.0,
1,169,1736364916736.0,
1,179,5142909288448.0,
1,187,,71845847040.0
2,189,2425392988160.0,
2,199,3069324296192.0,
2,209,2623367282688.0,
2,219,1359501721600.0,
2,229,428683624448.0,
2,239,685931757568.0,
2,249,2136552636416.0,
2,259,3109996724224.0,
2,269,6014204116992.0,
2,279,28159254724608.0,
2,281,,985316589568.0
3,289,7173373952000.0,
3,299,1274020233216.0,
3,309,944923148288.0,
3,319,2035805061120.0,
3,329,27484867264512.0,
3,339,5926751305728.0,
3,349,1929337241600.0,
3,359,1246098882560.0,
3,369,2310591741952.0,
3,375,,47829757952.0
4,379,2039275061248.0,
4,389,198013665280.0,
4,399,1070058831872.0,
4,409,6230424682496.0,
4,419,334001438720.0,
4,429,3783750844416.0,
4,439,1565583605760.0,
4,449,651357388800.0,
4,459,414194958336.0,
4,469,1586398363648.0,
4,469,,14853602304.0
5,479,727899242496.0,
5,489,804266639360.0,
5,499,580138369024.0,
5,509,714785882112.0,
5,519,750958084096.0,
5,529,607508692992.0,
5,539,602161479680.0,
5,549,774733955072.0,
5,559,1020788015104.0,
5,563,,12465271808.0
6,569,1038461239296.0,
6,579,668678881280.0,
6,589,1067418845184.0,
6,599,1917136535552.0,
6,609,3126695559168.0,
6,619,892262350848.0,
6,629,3934153080832.0,
6,639,1388054708224.0,
6,649,646459752448.0,
6,657,,6387634176.0
7,659,2043749728256.0,
7,669,888563236864.0,
7,679,1506905686016.0,
7,689,317403430912.0,
7,699,1124793974784.0,
7,709,701295296512.0,
7,719,329642901504.0,
7,729,261580308480.0,
7,739,270498037760.0,
7,749,340653473792.0,
7,751,,24144011264.0
8,759,680447901696.0,
8,769,3478361210880.0,
8,779,711143260160.0,
8,789,294780665856.0,
8,799,298225106944.0,
8,809,2847284396032.0,
8,819,1125703745536.0,
8,829,615406501888.0,
8,839,239960375296.0,
8,845,,4748997120.0
9,849,523735662592.0,
9,859,1405723869184.0,
9,869,56577032192.0,
9,879,650517086208.0,
9,889,251825389568.0,
9,899,509305585664.0,
9,909,269732724736.0,
9,919,803190079488.0,
9,929,167506919424.0,
9,939,255210766336.0,
9,939,,11306088448.0
10,949,349025501184.0,
10,959,410913865728.0,
10,969,1180119203840.0,
10,979,446344888320.0,
10,989,242508218368.0,
10,999,2237530112000.0,
10,1009,321722253312.0,
10,1019,526356054016.0,
10,1029,104911069184.0,
10,1033,,12735362048.0
11,1039,859512242176.0,
11,1049,499520995328.0,
11,1059,258523693056.0,
11,1069,461700136960.0,
11,1079,299141005312.0,
11,1089,928119390208.0,
11,1099,659693699072.0,
11,1109,551390937088.0,
11,1119,300194889728.0,
11,1127,,5661370880.0
12,1129,440546852864.0,
12,1139,623509438464.0,
12,1149,586597138432.0,
12,1159,109358637056.0,
12,1169,268644777984.0,
12,1179,688088350720.0,
12,1189,224996261888.0,
12,1199,281441599488.0,
12,1209,235983683584.0,
12,1219,562889555968.0,
12,1221,,4514149888.0
13,1229,67747717120.0,
13,1239,272997007360.0,
13,1249,326452084736.0,
13,1259,76948463616.0,
13,1269,73297289216.0,
13,1279,142798290944.0,
13,1289,178644484096.0,
13,1299,345799000064.0,
13,1309,76732833792.0,
13,1315,,4933048320.0
14,1319,207446163456.0,
14,1329,151578984448.0,
14,1339,399346401280.0,
14,1349,313864847360.0,
14,1359,335993110528.0,
14,1369,40256176128.0,
14,1379,532766359552.0,
14,1389,974477983744.0,
14,1399,707863969792.0,
14,1409,37447266304.0,
14,1409,,3068616192.0
15,1419,158434033664.0,
15,1429,206618722304.0,
15,1439,225877196800.0,
15,1449,192553222144.0,
15,1459,185410961408.0,
15,1469,1124574560256.0,
15,1479,58009743360.0,
15,1489,297200713728.0,
15,1499,304474456064.0,
15,1503,,2472613120.0
16,1509,502487056384.0,
16,1519,245114781696.0,
16,1529,210797379584.0,
16,1539,66633846784.0,
16,1549,254958141440.0,
16,1559,557807501312.0,
16,1569,450872705024.0,
16,1579,143543844864.0,
16,1589,1343521423360.0,
16,1597,,2982881280.0
17,1599,101396226048.0,
17,1609,125267992576.0,
17,1619,22980661248.0,
17,1629,328676966400.0,
17,1639,98983043072.0,
17,1649,117358239744.0,
17,1659,170022158336.0,
17,1669,77069197312.0,
17,1679,158453153792.0,
17,1689,126002962432.0,
17,1691,,6046351360.0
18,1699,17919039488.0,
18,1709,16226895872.0,
18,1719,520501821440.0,
18,1729,283212611584.0,
18,1739,329879715840.0,
18,1749,45447483392.0,
18,1759,292063870976.0,
18,1769,181785968640.0,
18,1779,109833805824.0,
18,1785,,2695511552.0
19,1789,611935584256.0,
19,1799,509267116032.0,
19,1809,82903695360.0,
19,1819,155024670720.0,
19,1829,114791456768.0,
19,1839,284852060160.0,
19,1849,50319097856.0,
19,1859,50452377600.0,
19,1869,133279555584.0,
19,1879,94431346688.0,
19,1879,,1749025792.0
20,1889,101019197440.0,
20,1899,164013473792.0,
20,1909,399764553728.0,
20,1919,214563766272.0,
20,1929,107113545728.0,
20,1939,90765385728.0,
20,1949,189472489472.0,
20,1959,35418271744.0,
20,1969,90569334784.0,
20,1973,,2789364480.0
21,1979,85261991936.0,
21,1989,507833221120.0,
21,1999,135858110464.0,
21,2009,68164538368.0,
21,2019,106162733056.0,
21,2029,579240984576.0,
21,2039,260552507392.0,
21,2049,91352096768.0,
21,2059,534497689600.0,
21,2067,,3692574464.0
22,2069,31286867968.0,
22,2079,90034274304.0,
22,2089,67009277952.0,
22,2099,63390208000.0,
22,2109,206298841088.0,
22,2119,85812502528.0,
22,2129,74022363136.0,
22,2139,98813190144.0,
22,2149,159177162752.0,
22,2159,67170533376.0,
22,2161,,1272089600.0
23,2169,157758439424.0,
23,2179,47441063936.0,
