epoch,step,train_loss,val_loss
0,49,32.00101852416992,
0,99,26.5726375579834,
0,99,,26.72521209716797
1,149,22.99696922302246,
1,199,19.54964828491211,
1,199,,20.63916778564453
2,249,15.61227035522461,
2,299,13.054110527038574,
2,299,,14.663681983947754
3,349,10.452107429504395,
3,399,8.163471221923828,
3,399,,10.189146041870117
4,449,6.400655269622803,
4,499,4.505687236785889,
4,499,,6.225742816925049
5,549,3.4041481018066406,
5,599,1.8748888969421387,
5,599,,3.342824697494507
6,649,1.0644127130508423,
6,699,0.5363925695419312,
6,699,,0.6574189066886902
7,749,0.7257814407348633,
7,799,0.5782809257507324,
7,799,,0.5801637172698975
8,849,0.5098118782043457,
8,899,0.2123650312423706,
8,899,,0.806527853012085
9,949,0.47018975019454956,
9,999,0.2668895721435547,
9,999,,0.502519428730011
10,1049,0.6262194514274597,
10,1099,0.6335883140563965,
10,1099,,0.22490902245044708
11,1149,0.44690436124801636,
11,1199,0.4676365852355957,
11,1199,,0.8223440051078796
12,1249,0.24773530662059784,
12,1299,0.497392475605011,
12,1299,,0.19357994198799133
13,1349,0.5148336887359619,
13,1399,0.2356899082660675,
13,1399,,0.5602889657020569
14,1449,0.1591351479291916,
14,1499,0.41744565963745117,
14,1499,,0.3180941343307495
15,1549,0.28406816720962524,
15,1599,0.34731602668762207,
15,1599,,0.43109461665153503
16,1649,0.5113081932067871,
16,1699,0.19173040986061096,
16,1699,,0.33446431159973145
17,1749,0.2285582274198532,
17,1799,0.41015803813934326,
17,1799,,0.2886314392089844
18,1849,0.26046544313430786,
18,1899,0.46702978014945984,
18,1899,,1.0793278217315674
19,1949,0.633063793182373,
19,1999,0.20985794067382812,
19,1999,,0.4916878044605255
20,2049,0.17575471103191376,
20,2099,0.20227599143981934,
20,2099,,0.18918022513389587
21,2149,0.18245452642440796,
21,2199,0.23895768821239471,
21,2199,,0.23138414323329926
22,2249,0.17571455240249634,
22,2299,0.19832752645015717,
22,2299,,0.19908107817173004
23,2349,0.5925611257553101,
23,2399,0.1505841463804245,
23,2399,,0.2075079381465912
24,2449,0.19334697723388672,
24,2499,0.19524362683296204,
24,2499,,0.18469475209712982
25,2549,0.19293522834777832,
25,2599,0.4162755608558655,
25,2599,,0.21652448177337646
26,2649,0.12054850906133652,
26,2699,0.5295074582099915,
26,2699,,0.3416479825973511
27,2749,0.2000417709350586,
27,2799,0.18107043206691742,
27,2799,,0.27528899908065796
28,2849,0.3333320617675781,
28,2899,0.3393190801143646,
28,2899,,0.424197793006897
29,2949,0.22304829955101013,
29,2999,0.1415604203939438,
29,2999,,0.20831017196178436
30,3049,0.4984988868236542,
30,3099,0.2065805196762085,
30,3099,,0.3686681091785431
31,3149,0.30738040804862976,
31,3199,0.29463931918144226,
31,3199,,0.19920361042022705
32,3249,0.20471790432929993,
32,3299,0.2465951144695282,
32,3299,,0.3403422236442566
33,3349,0.2842753529548645,
33,3399,0.29834291338920593,
33,3399,,0.2470908761024475
34,3449,0.5540871620178223,
34,3499,0.18166249990463257,
34,3499,,0.21050363779067993
35,3549,0.30131447315216064,
35,3599,0.17940883338451385,
35,3599,,0.3225477933883667
36,3649,0.33903881907463074,
36,3699,0.2591612637042999,
36,3699,,0.184689000248909
37,3749,0.3690617084503174,
37,3799,0.16579437255859375,
37,3799,,0.26030233502388
38,3849,0.2189326286315918,
38,3899,0.21413934230804443,
38,3899,,0.2213469296693802
39,3949,0.14864781498908997,
39,3999,0.19602155685424805,
39,3999,,0.21823160350322723
40,4049,0.21566885709762573,
40,4099,0.20192325115203857,
40,4099,,0.22014176845550537
41,4149,0.20121710002422333,
41,4199,0.16145385801792145,
41,4199,,0.24152298271656036
42,4249,0.1622341275215149,
42,4299,0.3933573365211487,
42,4299,,0.22052538394927979
43,4349,0.33369800448417664,
43,4399,0.18651631474494934,
43,4399,,0.18758636713027954
44,4449,0.1606975793838501,
44,4499,0.3220681846141815,
44,4499,,0.19560745358467102
45,4549,0.49218472838401794,
45,4599,0.342710018157959,
45,4599,,0.21363797783851624
46,4649,0.32178598642349243,
46,4699,0.42385029792785645,
46,4699,,0.2356749176979065
47,4749,0.17178556323051453,
47,4799,0.17711946368217468,
47,4799,,0.23787309229373932
48,4849,0.2047533243894577,
48,4899,0.1958743780851364,
48,4899,,0.18579907715320587
49,4949,0.32031115889549255,
49,4999,0.17952442169189453,
49,4999,,0.18894386291503906
