epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,33089828.0,33091738.0,19102.970703125,,,
0,19,35409736.0,35418056.0,83183.921875,,,
0,29,34198632.0,34217668.0,190379.28125,,,
0,39,32611072.0,32617762.0,66907.4453125,,,
0,49,36403108.0,36409488.0,63785.16796875,,,
0,59,34334936.0,34346244.0,113093.8984375,,,
0,69,35520904.0,35692672.0,1717675.875,,,
0,79,33741688.0,33746376.0,46875.671875,,,
0,89,33306788.0,33323116.0,163272.0,,,
0,93,,,,33857840.0,34137604.0,2797766.25
1,99,35245236.0,35267196.0,219598.0625,,,
1,109,34222040.0,34256324.0,342855.5,,,
1,119,35178048.0,35181244.0,31958.451171875,,,
1,129,36006880.0,36009952.0,30717.9375,,,
1,139,33432080.0,33438542.0,64612.98828125,,,
1,149,35156824.0,35159952.0,31262.666015625,,,
1,159,32040246.0,32041098.0,8529.830078125,,,
1,169,34233512.0,34234568.0,10560.291015625,,,
1,179,33066304.0,33067366.0,10614.1162109375,,,
1,187,,,,33859868.0,33860644.0,7783.88134765625
2,189,33809920.0,33810424.0,5040.60791015625,,,
2,199,34558400.0,34559016.0,6147.1083984375,,,
2,209,34397948.0,34398568.0,6190.88525390625,,,
2,219,31915432.0,31917380.0,19479.404296875,,,
2,229,34474912.0,34475368.0,4548.91064453125,,,
2,239,32373696.0,32374032.0,3355.669189453125,,,
2,249,34043832.0,34045048.0,12143.47265625,,,
2,259,33341126.0,33341676.0,5504.5302734375,,,
2,269,33194736.0,33195824.0,10872.5048828125,,,
2,279,32600072.0,32600870.0,7983.4833984375,,,
2,281,,,,33856780.0,33858104.0,13233.4501953125
3,289,33644112.0,33645812.0,16985.470703125,,,
3,299,37030336.0,37033580.0,32450.830078125,,,
3,309,34107640.0,34109252.0,16109.5673828125,,,
3,319,33726456.0,33727356.0,9012.5927734375,,,
3,329,32150934.0,32155190.0,42556.1875,,,
3,339,35262288.0,35282892.0,206050.59375,,,
3,349,34932332.0,34953232.0,209011.46875,,,
3,359,36394824.0,36465308.0,704839.8125,,,
3,369,33155948.0,33279886.0,1239371.75,,,
3,375,,,,33857512.0,34086000.0,2284897.0
4,379,34184280.0,34264800.0,805192.5625,,,
4,389,34542600.0,34600840.0,582405.75,,,
4,399,32314160.0,32452962.0,1388027.125,,,
4,409,32749212.0,32768232.0,190209.796875,,,
4,419,33043230.0,33059714.0,164832.921875,,,
4,429,33310112.0,33325884.0,157719.53125,,,
4,439,31333228.0,31373906.0,406782.9375,,,
