epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
33,3109,0.440014123916626,3013419.25,30134188.0,,,
33,3119,0.42828553915023804,5888033.0,58880324.0,,,
33,3129,0.4148677587509155,5224504.0,52245032.0,,,
33,3139,0.40995198488235474,6946681.5,69466808.0,,,
33,3149,0.41014665365219116,2705444.0,27054434.0,,,
33,3159,0.4380049705505371,3896706.25,38967056.0,,,
33,3169,0.4324895739555359,1857021.625,18570212.0,,,
33,3179,0.4272146224975586,1554045.125,15540447.0,,,
33,3189,0.4325975775718689,5843554.0,58435532.0,,,
33,3195,,,,0.4223461151123047,3681714.75,36817136.0
34,3199,0.4258405864238739,1640603.25,16406029.0,,,
34,3209,0.41740307211875916,2532404.75,25324042.0,,,
34,3219,0.4207077920436859,3150916.75,31509162.0,,,
34,3229,0.4187747836112976,2222081.75,22220812.0,,,
34,3239,0.4366087317466736,4887285.5,48872848.0,,,
34,3249,0.4115353524684906,2133157.0,21331564.0,,,
34,3259,0.46135324239730835,3206187.25,32061868.0,,,
34,3269,0.41411352157592773,3821467.0,38214664.0,,,
34,3279,0.41244256496429443,17645536.0,176455360.0,,,
34,3289,0.3989177942276001,8319684.5,83196840.0,,,
34,3289,,,,0.4224971532821655,7721414.5,77214160.0
35,3299,0.40373778343200684,4014036.5,40140360.0,,,
35,3309,0.39577335119247437,2129511.75,21295112.0,,,
35,3319,0.43713927268981934,3216133.25,32161326.0,,,
35,3329,0.43814659118652344,8438075.0,84380752.0,,,
35,3339,0.41124242544174194,3611572.25,36115716.0,,,
35,3349,0.44785523414611816,1625876.875,16258763.0,,,
35,3359,0.42914384603500366,3659577.25,36595768.0,,,
35,3369,0.4236949384212494,4853346.0,48533456.0,,,
35,3379,0.4193051755428314,1989256.0,19892556.0,,,
35,3383,,,,0.4223877787590027,2555252.75,25552524.0
36,3389,0.4079301059246063,1353514.25,13535138.0,,,
36,3399,0.4149877727031708,1470840.5,14708401.0,,,
36,3409,0.43387889862060547,1620295.875,16202955.0,,,
36,3419,0.43801426887512207,1452407.25,14524067.0,,,
36,3429,0.4543799161911011,9650143232.0,96501432320.0,,,
36,3439,0.48399078845977783,604013056.0,6040130560.0,,,
36,3449,0.6424481868743896,3.712872525856768e+16,3.712872439957422e+17,,,
36,3459,0.5727511048316956,4.2230402689678705e+18,4.223040323943452e+19,,,
36,3469,0.7639197111129761,4431704022319104.0,4.431704022319104e+16,,,
36,3477,,,,0.45200154185295105,748477105569792.0,7484771324133376.0
37,3479,0.4562845230102539,4129748680704.0,41297486282752.0,,,
37,3489,0.5996925234794617,15315652050944.0,153156520509440.0,,,
37,3499,0.7819182276725769,961995014144.0,9619949748224.0,,,
37,3509,0.7798093557357788,664647172096.0,6646471327744.0,,,
37,3519,0.9065396189689636,185381748736.0,1853817487360.0,,,
37,3529,0.8179620504379272,23024562176.0,230245613568.0,,,
37,3539,0.8416938185691833,33159774208.0,331597742080.0,,,
37,3549,0.8757826685905457,13929638912.0,139296391168.0,,,
37,3559,0.9080726504325867,9064772608.0,90647724032.0,,,
37,3569,0.9633315801620483,4427494912.0,44274950144.0,,,
