epoch,step,train_loss,val_loss
0,49,27.9545955657959,
0,99,23.70073699951172,
0,149,18.834272384643555,
0,199,15.313573837280273,
0,249,12.218658447265625,
0,299,10.289789199829102,
0,349,7.591705322265625,
0,374,,8.427654266357422
1,399,5.97089147567749,
1,449,4.321588039398193,
1,499,2.7503650188446045,
1,549,1.9242494106292725,
1,599,1.0467084646224976,
1,649,0.5753300189971924,
1,699,0.8032234907150269,
1,749,0.6956881284713745,
1,749,,0.9537767171859741
2,799,0.4536777436733246,
2,849,0.2919703722000122,
2,899,1.0949605703353882,
2,949,0.41487178206443787,
2,999,0.27547261118888855,
2,1049,0.3084120750427246,
2,1099,0.450186550617218,
2,1124,,0.4694902002811432
3,1149,0.3148111402988434,
3,1199,0.3162538707256317,
3,1249,0.1673562228679657,
3,1299,0.2148110568523407,
3,1349,0.4820210635662079,
3,1399,0.4261156916618347,
3,1449,0.30008846521377563,
3,1499,0.29544785618782043,
3,1499,,0.46112340688705444
4,1549,0.2176663875579834,
4,1599,0.2736038267612457,
4,1649,0.24740271270275116,
4,1699,0.14374850690364838,
4,1749,0.30056214332580566,
4,1799,0.27928096055984497,
4,1849,0.31691107153892517,
4,1874,,0.8384795784950256
5,1899,0.284434050321579,
5,1949,0.3166637122631073,
5,1999,0.463448166847229,
5,2049,0.3224295973777771,
5,2099,0.36822280287742615,
5,2149,0.423572301864624,
5,2199,0.37627530097961426,
5,2249,0.2051406353712082,
5,2249,,0.3219037353992462
6,2299,0.16733036935329437,
6,2349,0.29500290751457214,
6,2399,0.11752068996429443,
6,2449,0.4622368812561035,
6,2499,0.270521342754364,
6,2549,0.19732587039470673,
6,2599,0.4449633061885834,
6,2624,,0.5508154630661011
7,2649,0.17832154035568237,
7,2699,0.24760715663433075,
7,2749,0.2059413641691208,
7,2799,0.36179250478744507,
7,2849,0.2138584703207016,
7,2899,0.2721908986568451,
7,2949,0.15788111090660095,
7,2999,0.325778603553772,
7,2999,,0.47813680768013
8,3049,0.15971426665782928,
8,3099,0.15340380370616913,
8,3149,0.35126790404319763,
8,3199,0.16504967212677002,
