epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,39042312.0,39074732.0,324195.0625,,,
0,19,37672324.0,37674456.0,21332.275390625,,,
0,29,34497176.0,34789892.0,2927146.5,,,
0,39,33535612.0,33536218.0,6059.455078125,,,
0,49,34253464.0,34331760.0,782946.8125,,,
0,59,36133680.0,36163884.0,302044.25,,,
0,69,32842126.0,33059578.0,2174514.5,,,
0,79,33695784.0,33724492.0,287066.3125,,,
0,89,32924084.0,32927066.0,29822.869140625,,,
0,93,,,,33832048.0,3441000448.0,34071672832.0
1,99,30158668.0,30188708.0,300407.78125,,,
1,109,34117304.0,34669200.0,5518974.5,,,
1,119,33849980.0,34703176.0,8531975.0,,,
1,129,34801008.0,35870256.0,10692468.0,,,
1,139,34065280.0,34084564.0,192838.078125,,,
1,149,32777132.0,32778664.0,15310.150390625,,,
1,159,35081216.0,35095416.0,141994.234375,,,
1,169,34464232.0,34469036.0,48052.140625,,,
1,179,32095400.0,32107156.0,117563.5078125,,,
1,187,,,,33838660.0,33851152.0,124854.734375
2,189,32977062.0,32984948.0,78861.4921875,,,
2,199,34505520.0,34514516.0,89973.1484375,,,
2,209,32901552.0,33061108.0,1595565.5,,,
2,219,33763564.0,33764604.0,10412.009765625,,,
2,229,34298080.0,34300160.0,20804.84375,,,
2,239,34340904.0,34343288.0,23846.009765625,,,
2,249,36134016.0,36134948.0,9308.3662109375,,,
2,259,32889358.0,32889986.0,6286.0068359375,,,
2,269,32114712.0,32117576.0,28634.208984375,,,
2,279,34860448.0,34910372.0,499244.0625,,,
2,281,,,,33839772.0,37970956.0,41311772.0
3,289,34274672.0,34279776.0,51035.15625,,,
3,299,32768800.0,32778584.0,97845.3984375,,,
3,309,33812328.0,33816372.0,40446.015625,,,
3,319,35367816.0,35375028.0,72103.0703125,,,
3,329,33668732.0,33673764.0,50310.0390625,,,
3,339,33357876.0,33362060.0,41848.20703125,,,
3,349,33038444.0,33043578.0,51341.96875,,,
3,359,31648598.0,31650860.0,22627.091796875,,,
3,369,33449200.0,33453064.0,38633.83203125,,,
3,375,,,,33840012.0,33841392.0,13865.7529296875
4,379,33480902.0,33483500.0,25975.9921875,,,
4,389,32971332.0,32975074.0,37419.91796875,,,
4,399,34505256.0,34511868.0,66119.65625,,,
4,409,36504184.0,36507072.0,28883.05078125,,,
4,419,31710684.0,31713912.0,32275.974609375,,,
4,429,33982356.0,33990540.0,81838.0,,,
4,439,31485104.0,31503376.0,182723.125,,,
4,449,34141292.0,34146012.0,47211.140625,,,
4,459,35658216.0,35660840.0,26238.978515625,,,
4,469,33597368.0,33603056.0,56892.33203125,,,
4,469,,,,33839796.0,33841672.0,18817.330078125
5,479,32653862.0,32656532.0,26709.51953125,,,
5,489,33291684.0,33294332.0,26470.619140625,,,
5,499,34897840.0,34904252.0,64121.5390625,,,
5,509,34376960.0,34381696.0,47379.3203125,,,
5,519,33180496.0,33184042.0,35455.50390625,,,
5,529,33826912.0,33830112.0,32016.69140625,,,
5,539,32584004.0,32589836.0,58322.5390625,,,
5,549,33162448.0,33165786.0,33388.25,,,
5,559,33325604.0,33329278.0,36732.05859375,,,
5,563,,,,33840252.0,33841868.0,16246.130859375
6,569,35150620.0,35153044.0,24257.0078125,,,
6,579,34003352.0,34004696.0,13455.3388671875,,,
6,589,35639296.0,35642532.0,32352.8515625,,,
6,599,32783920.0,32786560.0,26404.669921875,,,
6,609,35950080.0,35954376.0,42969.86328125,,,
6,619,34779216.0,34781288.0,20733.8046875,,,
6,629,34917592.0,34920024.0,24316.54296875,,,
6,639,31474720.0,31478392.0,36729.6484375,,,
6,649,34353900.0,34363312.0,94103.640625,,,
6,657,,,,33840176.0,33847816.0,76485.8203125
7,659,32503812.0,32511384.0,75714.046875,,,
7,669,33053344.0,33060276.0,69310.7421875,,,
7,679,34960352.0,34964612.0,42594.07421875,,,
7,689,35129396.0,35140156.0,107600.203125,,,
7,699,33888228.0,33892492.0,42646.5078125,,,
7,709,34560080.0,34563776.0,36945.48046875,,,
7,719,32281540.0,32288880.0,73409.4453125,,,
7,729,32145424.0,32148798.0,33732.37890625,,,
7,739,32465022.0,32473464.0,84428.3828125,,,
7,749,36051016.0,36057284.0,62665.171875,,,
7,751,,,,33840420.0,33843408.0,29992.435546875
8,759,33259692.0,33263912.0,42201.265625,,,
8,769,32483984.0,32489316.0,53324.71484375,,,
8,779,33837424.0,33842572.0,51476.75,,,
8,789,35586696.0,35588876.0,21792.591796875,,,
8,799,33916952.0,33921716.0,47631.546875,,,
8,809,32500566.0,32503618.0,30512.111328125,,,
8,819,35805624.0,35807232.0,16078.7177734375,,,
8,829,33817748.0,33826096.0,83465.2265625,,,
8,839,34453288.0,34459808.0,65217.5234375,,,
8,845,,,,33840540.0,33842584.0,20447.19140625
9,849,35386072.0,35390108.0,40351.61328125,,,
9,859,33388576.0,33392188.0,36117.5390625,,,
9,869,33524310.0,33534940.0,106293.9140625,,,
9,879,35442816.0,35447056.0,42391.12109375,,,
9,889,33989848.0,33995276.0,54272.06640625,,,
9,899,34386416.0,34392476.0,60617.16796875,,,
9,909,35029696.0,35035184.0,54893.85546875,,,
9,919,33074304.0,33078168.0,38630.5390625,,,
9,929,31386892.0,31395328.0,84367.046875,,,
9,939,34868016.0,34876160.0,81459.03125,,,
9,939,,,,33840512.0,33843172.0,26725.349609375
10,949,33060268.0,33064980.0,47129.171875,,,
10,959,33352070.0,33357542.0,54726.08984375,,,
10,969,35168792.0,35173324.0,45312.69140625,,,
10,979,34573000.0,34579740.0,67419.984375,,,
10,989,33606072.0,33617864.0,117937.75,,,
10,999,30835150.0,30838720.0,35700.16796875,,,
10,1009,32884262.0,32890404.0,61418.97265625,,,
10,1019,34307132.0,34312504.0,53700.1484375,,,
10,1029,32080724.0,32085742.0,50173.73046875,,,
10,1033,,,,33840708.0,33843268.0,25555.099609375
11,1039,32887894.0,32891918.0,40241.25390625,,,
11,1049,33587308.0,33597696.0,103895.9296875,,,
11,1059,33562904.0,33568776.0,58723.18359375,,,
11,1069,36112760.0,36135896.0,231377.328125,,,
11,1079,31553964.0,31558592.0,46274.43359375,,,
11,1089,34121008.0,34124796.0,37895.35546875,,,
11,1099,32280140.0,32283698.0,35571.5078125,,,
11,1109,35205856.0,35212532.0,66764.0390625,,,
11,1119,35923344.0,35927228.0,38857.5078125,,,
11,1127,,,,33840656.0,33842844.0,21925.544921875
12,1129,31404020.0,37319832.0,59158136.0,,,
12,1139,33058448.0,33064012.0,55633.6171875,,,
12,1149,33775216.0,33780424.0,52088.62109375,,,
12,1159,31390776.0,31393728.0,29521.51953125,,,
12,1169,32738430.0,32743792.0,53623.5,,,
12,1179,34605912.0,34616136.0,102245.8984375,,,
12,1189,32887596.0,32891140.0,35449.53125,,,
12,1199,30463046.0,30467620.0,45743.05859375,,,
12,1209,34676608.0,34682056.0,54484.421875,,,
12,1219,34011448.0,34018636.0,71891.0078125,,,
12,1221,,,,33840704.0,33842652.0,19496.1171875
13,1229,33810808.0,33818616.0,78083.4140625,,,
13,1239,34788176.0,34793424.0,52492.81640625,,,
13,1249,33073292.0,33076208.0,29157.26953125,,,
13,1259,34132952.0,34134928.0,19741.015625,,,
13,1269,32975478.0,32979512.0,40337.7265625,,,
13,1279,35162424.0,35166576.0,41500.72265625,,,
13,1289,34669792.0,34678272.0,84817.234375,,,
13,1299,32363216.0,32369532.0,63153.16796875,,,
13,1309,34010048.0,34016824.0,67770.90625,,,
13,1315,,,,33840992.0,33843168.0,21612.576171875
14,1319,32999660.0,33005432.0,57718.484375,,,
14,1329,32617040.0,32622426.0,53869.08203125,,,
14,1339,34124520.0,34127276.0,27556.353515625,,,
14,1349,34851464.0,34856304.0,48402.41796875,,,
14,1359,34361632.0,34365396.0,37657.1015625,,,
14,1369,33159372.0,33162186.0,28139.359375,,,
14,1379,34173468.0,34175880.0,24108.224609375,,,
14,1389,34212644.0,34214700.0,20548.072265625,,,
14,1399,34523144.0,34525312.0,21661.236328125,,,
14,1409,36051500.0,36065364.0,138620.890625,,,
14,1409,,,,33840604.0,33842656.0,20484.2734375
15,1419,34695524.0,34700696.0,51729.06640625,,,
15,1429,32490420.0,32492430.0,20099.1953125,,,
15,1439,35101432.0,35107776.0,63455.30078125,,,
15,1449,33278870.0,33283500.0,46299.03515625,,,
15,1459,33266038.0,33268526.0,24870.875,,,
15,1469,34772716.0,34775724.0,30099.208984375,,,
15,1479,34605576.0,34631116.0,255400.875,,,
15,1489,33494278.0,33500292.0,60137.76953125,,,
15,1499,32479198.0,32481734.0,25363.25390625,,,
15,1503,,,,33841212.0,33843068.0,18519.494140625
16,1509,32352486.0,32360618.0,81320.1875,,,
16,1519,35474224.0,35476472.0,22469.728515625,,,
16,1529,33602012.0,33623872.0,218600.671875,,,
16,1539,31912096.0,31915360.0,32642.41796875,,,
16,1549,33205574.0,33209512.0,39371.08984375,,,
16,1559,34168648.0,34172716.0,40675.60546875,,,
16,1569,35401792.0,35403608.0,18170.96484375,,,
16,1579,30953292.0,30958338.0,50451.63671875,,,
16,1589,34131108.0,34135396.0,42898.5703125,,,
16,1597,,,,33841052.0,33842860.0,18068.728515625
17,1599,32459990.0,32463624.0,36339.046875,,,
17,1609,34975736.0,34977932.0,21963.849609375,,,
17,1619,32677550.0,32683676.0,61267.94140625,,,
17,1629,34746772.0,34749356.0,25826.5546875,,,
17,1639,35025108.0,35039060.0,139538.796875,,,
17,1649,35280876.0,35285232.0,43560.83203125,,,
17,1659,32293840.0,32298704.0,48646.203125,,,
17,1669,33662788.0,33667904.0,51154.625,,,
17,1679,33055364.0,33058644.0,32799.30078125,,,
17,1689,31853704.0,31858288.0,45837.4921875,,,
17,1691,,,,33841196.0,33842912.0,17141.314453125
18,1699,31499564.0,31501554.0,19893.326171875,,,
18,1709,31733750.0,31735476.0,17266.3203125,,,
18,1719,30995014.0,31003006.0,79911.6640625,,,
18,1729,34573008.0,34577264.0,42549.09765625,,,
18,1739,34223272.0,34227156.0,38824.0234375,,,
18,1749,34798332.0,34802040.0,37082.390625,,,
18,1759,33541504.0,33558760.0,172556.921875,,,
18,1769,33095492.0,33101380.0,58877.60546875,,,
18,1779,33784268.0,33786732.0,24631.962890625,,,
18,1785,,,,33841228.0,33843020.0,17958.1484375
19,1789,31755332.0,31760436.0,51039.62109375,,,
19,1799,35239084.0,35245204.0,61196.12109375,,,
19,1809,35258752.0,35263796.0,50451.71875,,,
19,1819,33499902.0,33504220.0,43185.0703125,,,
19,1829,36575564.0,36581184.0,56188.234375,,,
19,1839,34752844.0,34757064.0,42186.48828125,,,
19,1849,34138064.0,34144952.0,68863.03125,,,
19,1859,33610508.0,33625756.0,152483.265625,,,
19,1869,36232264.0,36235004.0,27412.525390625,,,
19,1879,29868350.0,29882398.0,140480.390625,,,
19,1879,,,,33841580.0,33843544.0,19604.1875
20,1889,34071816.0,34076056.0,42410.015625,,,
20,1899,35224448.0,35226692.0,22457.3828125,,,
20,1909,32902502.0,32909596.0,70934.375,,,
20,1919,35582748.0,35584492.0,17422.6640625,,,
20,1929,32486720.0,32489670.0,29499.732421875,,,
20,1939,31628776.0,31630164.0,13884.189453125,,,
20,1949,34488340.0,34493148.0,48085.984375,,,
20,1959,35335944.0,35338484.0,25387.703125,,,
20,1969,35148748.0,35150152.0,14024.912109375,,,
20,1973,,,,33841272.0,33842884.0,16090.134765625
21,1979,33711628.0,33715668.0,40417.265625,,,
21,1989,32815574.0,32820914.0,53400.15625,,,
21,1999,35005744.0,35012492.0,67479.6640625,,,
21,2009,34755432.0,34757996.0,25625.279296875,,,
21,2019,34770020.0,34774332.0,43126.48046875,,,
21,2029,35540592.0,35541804.0,12116.9931640625,,,
21,2039,33490528.0,33496316.0,57887.5078125,,,
21,2049,34153256.0,34176624.0,233694.21875,,,
21,2059,35259640.0,35263536.0,38971.890625,,,
21,2067,,,,33841168.0,33842732.0,15673.875
22,2069,34963088.0,34973444.0,103572.734375,,,
22,2079,31959516.0,31966820.0,73046.1640625,,,
22,2089,33309676.0,33315278.0,56015.80859375,,,
22,2099,34589328.0,34593840.0,45115.07421875,,,
22,2109,32103424.0,32109008.0,55844.34765625,,,
22,2119,34971664.0,34975676.0,40103.5078125,,,
22,2129,32659196.0,32664666.0,54698.04296875,,,
22,2139,34722492.0,34727468.0,49774.95703125,,,
22,2149,35159276.0,35161188.0,19109.419921875,,,
22,2159,33566224.0,33569812.0,35871.6484375,,,
22,2161,,,,33841172.0,33842756.0,15884.177734375
23,2169,34649080.0,34658968.0,98876.4140625,,,
23,2179,34756856.0,34758992.0,21371.529296875,,,
23,2189,35225504.0,35235828.0,103247.3515625,,,
23,2199,34685200.0,34688824.0,36238.6875,,,
23,2209,35372976.0,35378400.0,54241.9765625,,,
23,2219,30658854.0,30779474.0,1206205.5,,,
23,2229,36354220.0,36366460.0,122407.6015625,,,
23,2239,33996424.0,34000904.0,44797.234375,,,
23,2249,33478108.0,33481240.0,31315.43359375,,,
23,2255,,,,33841072.0,33842700.0,16312.765625
