epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
19,1789,33372118.0,33374990.0,28722.208984375,,,
19,1799,34090968.0,34093564.0,25941.041015625,,,
19,1809,34763304.0,34775320.0,120150.6484375,,,
19,1819,33762164.0,33769076.0,69123.078125,,,
19,1829,33247724.0,33254178.0,64541.96875,,,
19,1839,33130526.0,33137552.0,70251.0625,,,
19,1849,32718008.0,32726592.0,85844.140625,,,
19,1859,33696884.0,33702920.0,60354.44140625,,,
19,1869,32674742.0,32681996.0,72539.9375,,,
19,1879,34259504.0,34265076.0,55722.8671875,,,
19,1879,,,,33968736.0,33974292.0,55613.99609375
20,1889,34540432.0,34545556.0,51257.20703125,,,
20,1899,33228048.0,33233166.0,51179.3671875,,,
20,1909,35088496.0,35094868.0,63713.625,,,
20,1919,36365216.0,36369864.0,46499.8203125,,,
20,1929,34673432.0,34679032.0,55987.90625,,,
20,1939,32766572.0,32772934.0,63628.5703125,,,
20,1949,33078654.0,33084378.0,57230.28515625,,,
20,1959,32568318.0,32572788.0,44700.265625,,,
20,1969,36457552.0,36465336.0,77820.4765625,,,
20,1973,,,,33968708.0,33974808.0,61080.3515625
