epoch,step,train_loss,val_loss
20,1889,3230.248291015625,
20,1899,4931.74658203125,
20,1909,7484.28369140625,
20,1919,36029.6484375,
20,1929,7312.13427734375,
20,1939,4981.94384765625,
20,1949,1732.0753173828125,
20,1959,4658.689453125,
20,1969,3167.3935546875,
20,1973,,58.03448486328125
21,1979,6966.68212890625,
21,1989,3445.64208984375,
21,1999,13268.3671875,
21,2009,3587.6484375,
21,2019,6241.59619140625,
21,2029,2780.894775390625,
21,2039,3279.6376953125,
21,2049,4679.32861328125,
21,2059,3666.487548828125,
21,2067,,49.7109375
22,2069,5624.173828125,
22,2079,41361.171875,
22,2089,761937.4375,
22,2099,26895.95703125,
22,2109,104787.6953125,
22,2119,61297.34765625,
22,2129,101290.875,
22,2139,48661.08984375,
22,2149,67238.1953125,
22,2159,90106.6796875,
22,2161,,32231.52734375
23,2169,125436.2578125,
23,2179,534846.375,
23,2189,451498.59375,
23,2199,198228.078125,
23,2209,69980.0078125,
23,2219,128169.2109375,
23,2229,36584.59765625,
23,2239,13289.0244140625,
23,2249,36326.95703125,
23,2255,,23820.447265625
24,2259,26292.44921875,
24,2269,174362.09375,
24,2279,56692.1796875,
24,2289,48131.2421875,
24,2299,41198.9296875,
24,2309,37110.80859375,
24,2319,14492.8447265625,
24,2329,27702.9765625,
24,2339,30301.3671875,
24,2349,50338.08203125,
24,2349,,2015.149658203125
25,2359,13304.7001953125,
25,2369,29309.291015625,
25,2379,35664.6640625,
25,2389,55898.875,
25,2399,110445.9140625,
25,2409,20323.314453125,
25,2419,57828.359375,
25,2429,29063.876953125,
25,2439,20415.1640625,
25,2443,,1876.190185546875
26,2449,43884.33984375,
26,2459,16579.546875,
26,2469,18637.142578125,
26,2479,18519.87890625,
26,2489,33605.67578125,
26,2499,14831.7998046875,
26,2509,73454.984375,
26,2519,374437.625,
26,2529,188396.359375,
26,2537,,2846.28173828125
27,2539,8897.1845703125,
27,2549,15776.1611328125,
27,2559,34319.65625,
27,2569,25452.6484375,
27,2579,7537.2587890625,
27,2589,5466.45458984375,
27,2599,880629.8125,
27,2609,111393.0078125,
27,2619,84319.140625,
27,2629,61810.30078125,
27,2631,,33719.875
28,2639,26292.21875,
28,2649,36481.28515625,
28,2659,42658.2421875,
28,2669,30447.828125,
28,2679,11061.8046875,
28,2689,16429.220703125,
28,2699,16614.36328125,
28,2709,25988.19921875,
28,2719,8311.4130859375,
28,2725,,391.29193115234375
29,2729,8012.4970703125,
29,2739,1153806.125,
29,2749,626858.375,
29,2759,192978.71875,
29,2769,204545.40625,
29,2779,175738.09375,
29,2789,60419.6953125,
29,2799,49362.265625,
29,2809,53368.78125,
29,2819,23055.26171875,
29,2819,,3632.640380859375
