epoch,step,train_loss,val_loss
0,9,32257942.0,
0,19,31879068.0,
0,29,35296140.0,
0,31,,33765100.0
1,39,36009160.0,
1,49,35382692.0,
1,59,33279696.0,
1,63,,33362766.0
2,69,32561844.0,
2,79,35830416.0,
2,89,33548352.0,
2,95,,32428942.0
3,99,30817446.0,
3,109,32578374.0,
3,119,31506368.0,
3,127,,30183754.0
4,129,30688556.0,
4,139,26562038.0,
4,149,27568768.0,
4,159,27037334.0,
4,159,,27102728.0
5,169,25435628.0,
5,179,24238696.0,
5,189,21248168.0,
5,191,,21841050.0
6,199,20269368.0,
6,209,19183774.0,
6,219,17523488.0,
6,223,,18911412.0
7,229,14941896.0,
7,239,12669579.0,
7,249,11434368.0,
7,255,,12203209.0
8,259,11426360.0,
8,269,7582641.5,
8,279,7495109.5,
8,287,,7264790.0
9,289,5523503.0,
9,299,4280461.0,
9,309,3529464.5,
9,319,2648690.75,
9,319,,4306494.5
10,329,2186358.75,
10,339,2319842.5,
10,349,852059.125,
10,351,,3394143.25
11,359,600176.625,
11,369,1132728.75,
11,379,913626.0,
11,383,,1532586.5
12,389,874876.875,
12,399,600130.875,
12,409,591209.375,
12,415,,1226227.625
13,419,377710.34375,
13,429,586530.625,
13,439,632188.4375,
13,447,,841219.0625
14,449,766666.6875,
14,459,436835.6875,
14,469,619331.625,
14,479,511408.375,
14,479,,882518.25
15,489,607804.875,
15,499,556560.5,
15,509,554072.6875,
15,511,,817847.5
16,519,532430.625,
16,529,590978.1875,
16,539,694452.75,
16,543,,955142.375
17,549,884310.375,
17,559,400232.6875,
17,569,650871.0,
17,575,,833715.1875
18,579,572319.625,
18,589,360393.625,
18,599,594390.1875,
18,607,,903782.0
19,609,647875.25,
19,619,514993.9375,
19,629,495563.5,
19,639,723696.5,
19,639,,913284.375
20,649,509076.59375,
20,659,594397.9375,
20,669,802718.5,
20,671,,809413.6875
21,679,711317.0,
21,689,374539.25,
21,699,636197.875,
21,703,,851009.0
22,709,503657.6875,
22,719,499009.09375,
22,729,782566.375,
22,735,,637514.5625
23,739,425896.46875,
23,749,419005.6875,
23,759,445657.75,
23,767,,738374.875
24,769,473103.5,
24,779,606424.125,
24,789,502784.6875,
24,799,683030.0,
24,799,,583602.4375
25,809,597658.6875,
25,819,437028.5625,
25,829,492422.75,
25,831,,867253.25
26,839,649820.5,
26,849,413541.96875,
26,859,537183.4375,
26,863,,861148.5
27,869,587801.375,
27,879,647716.5,
27,889,248272.5625,
27,895,,648092.5625
28,899,522878.34375,
28,909,550525.75,
28,919,692463.375,
28,927,,814677.4375
29,929,693047.0,
29,939,646643.75,
29,949,526098.1875,
29,959,549240.6875,
29,959,,717488.6875
30,969,642760.125,
30,979,737679.5,
30,989,535679.875,
30,991,,779765.125
31,999,579453.75,
31,1009,397205.125,
31,1019,490003.4375,
31,1023,,883303.0
32,1029,616191.375,
32,1039,558713.8125,
32,1049,633199.0,
32,1055,,681504.1875
33,1059,571557.8125,
33,1069,582610.0625,
33,1079,504081.09375,
33,1087,,570819.3125
34,1089,750781.1875,
34,1099,691016.0625,
34,1109,494073.09375,
34,1119,408531.84375,
34,1119,,835460.9375
35,1129,732261.5,
35,1139,538785.625,
35,1149,581503.0,
35,1151,,818482.9375
36,1159,674971.0,
36,1169,621094.4375,
36,1179,757703.9375,
36,1183,,683337.875
37,1189,767205.375,
37,1199,496161.75,
37,1209,450827.09375,
37,1215,,632875.875
38,1219,433598.84375,
38,1229,423812.6875,
38,1239,497439.5,
38,1247,,657184.25
39,1249,501787.09375,
39,1259,490717.3125,
39,1269,446285.25,
39,1279,699697.6875,
39,1279,,754430.625
40,1289,420554.5625,
40,1299,721740.1875,
40,1309,560873.6875,
40,1311,,651155.0
41,1319,543581.875,
41,1329,551381.625,
41,1339,572631.375,
41,1343,,738651.3125
42,1349,523535.71875,
42,1359,569762.625,
42,1369,613769.8125,
42,1375,,659400.9375
43,1379,502161.34375,
43,1389,570527.25,
43,1399,684635.125,
43,1407,,786888.5
44,1409,392014.59375,
44,1419,624043.25,
44,1429,541150.0,
44,1439,495096.3125,
44,1439,,607983.875
45,1449,692910.1875,
45,1459,570953.9375,
45,1469,668872.8125,
45,1471,,623926.75
46,1479,500015.34375,
46,1489,725316.875,
46,1499,365598.84375,
46,1503,,662736.8125
47,1509,465721.6875,
47,1519,445643.625,
47,1529,448430.6875,
47,1535,,672161.125
48,1539,467468.9375,
48,1549,460932.9375,
48,1559,740910.875,
48,1567,,630746.0625
49,1569,500733.5,
49,1579,617614.6875,
49,1589,709879.6875,
49,1599,697325.9375,
49,1599,,758465.5625
50,1609,390956.34375,
50,1619,729848.375,
50,1629,534448.6875,
50,1631,,655619.0625
51,1639,600386.375,
51,1649,505185.6875,
51,1659,368762.9375,
51,1663,,900012.375
52,1669,835215.625,
52,1679,366834.75,
52,1689,566756.75,
52,1695,,668716.3125
53,1699,547877.875,
53,1709,465845.125,
53,1719,525486.875,
53,1727,,652354.75
