epoch,step,train_loss,val_loss
18,1849,15.111605644226074,
18,1899,15.86335563659668,
18,1899,,15.204545974731445
19,1949,16.895763397216797,
19,1999,16.334247589111328,
19,1999,,14.951420783996582
20,2049,15.475982666015625,
20,2099,15.217009544372559,
20,2099,,14.971144676208496
21,2149,15.437658309936523,
21,2199,15.753631591796875,
21,2199,,15.220922470092773
22,2249,15.361644744873047,
22,2299,15.114717483520508,
22,2299,,15.077866554260254
23,2349,15.403236389160156,
23,2399,15.33496379852295,
23,2399,,14.928635597229004
24,2449,15.954261779785156,
24,2499,14.817702293395996,
24,2499,,15.195670127868652
25,2549,14.711018562316895,
25,2599,16.406021118164062,
25,2599,,14.9890718460083
26,2649,15.889065742492676,
26,2699,16.0819091796875,
26,2699,,15.202439308166504
27,2749,15.702112197875977,
27,2799,14.696159362792969,
27,2799,,14.977383613586426
28,2849,15.110696792602539,
28,2899,15.311826705932617,
28,2899,,14.841852188110352
29,2949,15.578776359558105,
29,2999,15.644914627075195,
29,2999,,15.105388641357422
30,3049,15.858306884765625,
30,3099,15.248678207397461,
30,3099,,15.07617473602295
31,3149,15.84334945678711,
31,3199,15.837076187133789,
31,3199,,15.011080741882324
32,3249,15.14874267578125,
32,3299,14.94696044921875,
32,3299,,15.008991241455078
33,3349,15.368754386901855,
33,3399,14.979179382324219,
33,3399,,15.21369743347168
34,3449,16.17953109741211,
34,3499,14.809926986694336,
34,3499,,15.116302490234375
35,3549,14.961308479309082,
35,3599,15.12100887298584,
35,3599,,14.830805778503418
36,3649,14.661115646362305,
36,3699,15.020493507385254,
36,3699,,14.69420051574707
37,3749,15.546167373657227,
37,3799,15.358842849731445,
37,3799,,14.944114685058594
38,3849,16.03258514404297,
38,3899,15.817522048950195,
38,3899,,15.11325454711914
39,3949,15.17703628540039,
39,3999,15.321309089660645,
39,3999,,15.023639678955078
40,4049,15.325758934020996,
40,4099,15.232853889465332,
40,4099,,15.080971717834473
41,4149,15.476208686828613,
41,4199,14.987549781799316,
41,4199,,15.185169219970703
42,4249,15.317180633544922,
42,4299,15.50629997253418,
42,4299,,15.116808891296387
43,4349,15.495025634765625,
43,4399,15.48460578918457,
43,4399,,14.8117036819458
44,4449,15.304239273071289,
44,4499,15.323822021484375,
44,4499,,15.031211853027344
45,4549,15.341753005981445,
45,4599,14.721925735473633,
45,4599,,14.879668235778809
46,4649,14.592340469360352,
46,4699,16.766185760498047,
46,4699,,15.053850173950195
