epoch,step,train_loss,val_loss
0,9,24218238.0,
0,12,,25432814.0
1,19,26096004.0,
1,25,,25366046.0
2,29,23696732.0,
2,38,,25275016.0
3,39,24985594.0,
3,49,25117420.0,
3,51,,25172406.0
4,59,22413474.0,
4,64,,24913384.0
5,69,25782888.0,
5,77,,24638994.0
6,79,25769888.0,
6,89,22710348.0,
6,90,,24208970.0
7,99,21097156.0,
7,103,,23786350.0
8,109,23300380.0,
8,116,,22913380.0
9,119,23147996.0,
9,129,21651004.0,
9,129,,22057694.0
10,139,20448404.0,
10,142,,21076844.0
11,149,20311410.0,
11,155,,19724840.0
12,159,18933786.0,
12,168,,18947622.0
13,169,18481508.0,
13,179,18187104.0,
13,181,,17361882.0
14,189,15135719.0,
14,194,,15671908.0
15,199,14814665.0,
15,207,,14358280.0
16,209,13219835.0,
16,219,12521994.0,
16,220,,12192667.0
17,229,12212182.0,
17,233,,11142629.0
18,239,9070530.0,
18,246,,9673588.0
19,249,8334862.0,
19,259,6670577.0,
19,259,,8564729.0
20,269,6409956.5,
20,272,,5809648.5
21,279,4943549.0,
21,285,,5741507.0
22,289,4418933.0,
22,298,,4670827.0
23,299,3538112.5,
23,309,2502102.5,
23,311,,5650331.0
24,319,1762764.875,
24,324,,2989244.75
25,329,1974867.125,
25,337,,2127286.5
26,339,1419505.25,
26,349,775906.3125,
26,350,,1601154.375
27,359,854405.625,
27,363,,1155491.625
28,369,509910.3125,
28,376,,575884.375
29,379,432414.125,
29,389,337794.46875,
29,389,,1049623.25
30,399,370627.3125,
30,402,,536436.0625
31,409,569512.125,
31,415,,454781.5625
32,419,333607.0,
32,428,,757610.5625
33,429,155599.90625,
33,439,272962.4375,
33,441,,413416.46875
34,449,196087.125,
34,454,,443196.3125
35,459,282833.4375,
35,467,,633818.8125
36,469,215332.0625,
36,479,159374.078125,
36,480,,253090.78125
37,489,220459.0,
37,493,,366368.3125
38,499,615854.0,
38,506,,283639.15625
39,509,380337.5,
39,519,166545.890625,
39,519,,320267.25
40,529,132569.703125,
40,532,,360008.71875
41,539,246389.59375,
41,545,,300597.3125
42,549,183981.65625,
42,558,,753498.875
43,559,167874.03125,
43,569,184402.140625,
43,571,,340052.1875
44,579,129560.078125,
44,584,,242102.6875
45,589,165340.6875,
45,597,,247109.984375
46,599,134101.375,
46,609,220537.1875,
46,610,,265137.375
47,619,186866.890625,
47,623,,257727.875
48,629,119234.9375,
48,636,,517576.90625
49,639,412285.25,
49,649,261695.75,
49,649,,477645.71875
50,659,238624.03125,
50,662,,335441.15625
51,669,221992.53125,
51,675,,310426.3125
52,679,118113.484375,
52,688,,392038.15625
53,689,167845.5625,
53,699,219418.34375,
53,701,,217940.59375
54,709,166149.6875,
54,714,,228140.796875
55,719,145303.46875,
55,727,,249142.921875
56,729,144644.359375,
56,739,205031.5,
56,740,,265233.96875
57,749,188971.03125,
57,753,,453418.71875
58,759,137171.265625,
58,766,,225500.5625
59,769,196399.953125,
59,779,174667.8125,
59,779,,386761.4375
60,789,239049.96875,
60,792,,281721.65625
61,799,196353.8125,
61,805,,221746.578125
62,809,197870.328125,
62,818,,257846.203125
63,819,140950.453125,
63,829,346383.0,
63,831,,704731.8125
64,839,203825.1875,
64,844,,461971.03125
65,849,118972.90625,
65,857,,288222.125
66,859,139254.96875,
66,869,234196.4375,
66,870,,229701.140625
67,879,269380.96875,
67,883,,303088.375
68,889,155927.59375,
68,896,,226895.0
69,899,207964.5625,
69,909,178114.625,
69,909,,275938.125
70,919,139426.28125,
70,922,,231867.703125
71,929,131126.59375,
71,935,,234872.125
72,939,249951.8125,
72,948,,289406.25
73,949,135066.890625,
73,959,183976.375,
73,961,,271394.21875
