epoch,step,train_loss,val_loss
0,49,66485032.0,
0,99,2477124.75,
0,99,,275303.34375
1,149,546248.125,
1,199,137536.375,
1,199,,4595.13525390625
2,249,13021.9921875,
2,299,8954.322265625,
2,299,,648.1790771484375
3,349,1886.975830078125,
3,399,441.46356201171875,
3,399,,125.36185455322266
4,449,76.20471954345703,
4,499,26.96772003173828,
4,499,,18.189926147460938
5,549,25.308799743652344,
5,599,17.814672470092773,
5,599,,16.792247772216797
6,649,15.821581840515137,
6,699,15.523884773254395,
6,699,,15.474721908569336
7,749,14.57984447479248,
7,799,16.283899307250977,
7,799,,15.192760467529297
8,849,15.716206550598145,
8,899,15.967031478881836,
8,899,,15.173941612243652
9,949,15.761991500854492,
9,999,15.311989784240723,
9,999,,15.322885513305664
10,1049,16.22211265563965,
10,1099,15.632650375366211,
10,1099,,15.533228874206543
11,1149,15.168739318847656,
11,1199,16.15172576904297,
11,1199,,15.343899726867676
12,1249,17.088844299316406,
12,1299,15.736270904541016,
12,1299,,14.9979887008667
13,1349,15.798029899597168,
13,1399,14.966814994812012,
13,1399,,15.208791732788086
14,1449,15.583327293395996,
14,1499,15.424922943115234,
14,1499,,15.242086410522461
15,1549,15.69115924835205,
15,1599,15.632270812988281,
15,1599,,15.77564811706543
16,1649,15.414434432983398,
16,1699,15.581347465515137,
16,1699,,14.968421936035156
17,1749,16.67217445373535,
17,1799,17.179279327392578,
17,1799,,15.057723045349121
18,1849,16.320598602294922,
18,1899,15.891202926635742,
18,1899,,15.366665840148926
19,1949,16.13064193725586,
19,1999,15.779509544372559,
19,1999,,15.496768951416016
20,2049,17.00534439086914,
20,2099,16.932395935058594,
20,2099,,15.142642974853516
21,2149,16.117218017578125,
21,2199,15.92248821258545,
21,2199,,15.159518241882324
22,2249,14.636068344116211,
22,2299,15.261922836303711,
22,2299,,15.404829025268555
23,2349,16.287988662719727,
23,2399,15.416801452636719,
23,2399,,15.046451568603516
24,2449,15.295364379882812,
24,2499,15.49459171295166,
24,2499,,15.13220500946045
25,2549,15.41302490234375,
25,2599,15.501588821411133,
25,2599,,15.069097518920898
26,2649,15.311744689941406,
26,2699,15.509202003479004,
26,2699,,15.35205078125
