epoch,step,train_loss,val_loss
97,36399,0.4628928303718567,
97,36449,0.4598936140537262,
97,36499,0.4516873061656952,
97,36549,0.4653362035751343,
97,36599,0.4673530161380768,
97,36649,0.4722689390182495,
97,36699,0.39645856618881226,
97,36749,0.4416690468788147,
97,36749,,0.4376465976238251
98,36799,0.46148446202278137,
98,36849,0.43905720114707947,
98,36899,0.8695312738418579,
98,36949,0.7703556418418884,
98,36999,0.6974103450775146,
98,37049,0.9014536738395691,
98,37099,0.5818504691123962,
98,37124,,0.5698098540306091
99,37149,0.5552812814712524,
99,37199,1.5781909227371216,
99,37249,4.283862113952637,
99,37299,63.402374267578125,
99,37349,1.8332010507583618,
99,37399,3.2654147148132324,
99,37449,2.1090524196624756,
99,37499,2.030574083328247,
99,37499,,0.7997697591781616
100,37549,4.267724514007568,
100,37599,1.9716466665267944,
100,37649,1.4246649742126465,
100,37699,1.6829181909561157,
100,37749,2.039644241333008,
100,37799,2.2380459308624268,
100,37849,1.3764222860336304,
100,37874,,1.1757869720458984
101,37899,2.7158150672912598,
101,37949,2.216820240020752,
101,37999,5.049495220184326,
101,38049,2.4875056743621826,
101,38099,2.23386287689209,
101,38149,2.4026899337768555,
101,38199,1.1036322116851807,
101,38249,1.5486735105514526,
101,38249,,1.1532219648361206
102,38299,1.4306952953338623,
102,38349,1.6373262405395508,
102,38399,5.919048309326172,
102,38449,1.9888806343078613,
102,38499,3.151857614517212,
102,38549,2.9813947677612305,
102,38599,2.4794459342956543,
102,38624,,1.4948468208312988
103,38649,4.533985137939453,
103,38699,8.652037620544434,
103,38749,4.5876359939575195,
103,38799,8.641036033630371,
103,38849,10.268566131591797,
103,38899,26.47353172302246,
103,38949,10.116907119750977,
103,38999,14.946739196777344,
103,38999,,9.183756828308105
104,39049,19.902421951293945,
104,39099,12.195871353149414,
104,39149,3568.538330078125,
104,39199,20.860837936401367,
104,39249,19.083946228027344,
104,39299,16.060972213745117,
104,39349,23.65545654296875,
104,39374,,16.51667594909668
105,39399,21.79791259765625,
105,39449,22.367197036743164,
105,39499,17.82790184020996,
105,39549,12.669048309326172,
105,39599,21.66035270690918,
105,39649,14.740373611450195,
105,39699,12.039824485778809,
105,39749,24.857160568237305,
105,39749,,15.501230239868164
106,39799,18.331972122192383,
106,39849,32.14067077636719,
106,39899,47.794315338134766,
106,39949,24.061416625976562,
106,39999,46.15538787841797,
106,40049,21.625347137451172,
106,40099,28.59776496887207,
106,40124,,27.336185455322266
107,40149,41.1536979675293,
107,40199,36.63695526123047,
107,40249,24.638404846191406,
107,40299,29.97739601135254,
107,40349,28.686098098754883,
107,40399,38.070858001708984,
107,40449,71.41812133789062,
107,40499,25.82270622253418,
107,40499,,28.387758255004883
