epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
47,4419,35632028.0,35635012.0,29838.8828125,,,
47,4429,32604622.0,32611912.0,72894.4609375,,,
47,4439,33296780.0,33300834.0,40537.03515625,,,
47,4449,34784516.0,34791064.0,65464.1875,,,
47,4459,34909424.0,34912116.0,26907.275390625,,,
47,4469,32038616.0,32041336.0,27191.31640625,,,
47,4479,34939696.0,34947348.0,76514.625,,,
47,4489,31866240.0,31872934.0,66942.90625,,,
47,4499,36457648.0,36465296.0,76487.15625,,,
47,4509,35063008.0,35065740.0,27336.6875,,,
47,4511,,,,33923504.0,33928668.0,51694.57421875
48,4519,34409636.0,34416732.0,70966.9765625,,,
48,4529,33596192.0,33599668.0,34746.55859375,,,
48,4539,32386748.0,32391142.0,43947.7421875,,,
48,4549,33526198.0,33532920.0,67211.34375,,,
48,4559,32738278.0,32745100.0,68229.875,,,
48,4569,38644304.0,38651260.0,69569.4453125,,,
48,4579,34783664.0,34788516.0,48522.6640625,,,
48,4589,32988516.0,32992934.0,44189.4140625,,,
48,4599,33441214.0,33446302.0,50878.0,,,
48,4605,,,,33923488.0,33928644.0,51599.0234375
49,4609,33454726.0,33460692.0,59662.75390625,,,
49,4619,35698120.0,35702364.0,42444.0703125,,,
49,4629,32846176.0,32851004.0,48272.06640625,,,
49,4639,29481712.0,29486868.0,51554.73828125,,,
49,4649,33780444.0,33784692.0,42477.23828125,,,
49,4659,31277918.0,31282444.0,45263.7734375,,,
49,4669,34327656.0,34332232.0,45751.5390625,,,
49,4679,34336284.0,34344192.0,79091.7578125,,,
49,4689,34275308.0,34279328.0,40213.56640625,,,
49,4699,32613724.0,32616920.0,31969.662109375,,,
49,4699,,,,33923488.0,33928632.0,51349.76171875
50,4709,34562920.0,34569836.0,69154.1796875,,,
50,4719,33514700.0,33519558.0,48571.40234375,,,
50,4729,33234334.0,33238410.0,40753.6015625,,,
50,4739,31859326.0,31866230.0,69040.40625,,,
50,4749,32337654.0,32342920.0,52657.0703125,,,
50,4759,33386990.0,33393234.0,62445.78125,,,
50,4769,34097288.0,34100188.0,29011.265625,,,
50,4779,36516672.0,36521024.0,43506.4375,,,
50,4789,33467206.0,33471536.0,43303.86328125,,,
50,4793,,,,33923488.0,33928632.0,51376.74609375
51,4799,34740712.0,34745604.0,48933.8671875,,,
51,4809,35849648.0,35854464.0,48149.1328125,,,
51,4819,31667510.0,31677038.0,95288.015625,,,
51,4829,34473272.0,34477452.0,41798.2734375,,,
51,4839,33937164.0,33941164.0,40011.36328125,,,
51,4849,33026332.0,33032420.0,60874.21484375,,,
51,4859,33633488.0,33638220.0,47300.26953125,,,
51,4869,34374488.0,34378708.0,42204.8828125,,,
51,4879,33521206.0,33527100.0,58945.96875,,,
51,4887,,,,33923488.0,33928628.0,51380.9609375
52,4889,33825504.0,33831136.0,56306.5,,,
52,4899,32814140.0,32820036.0,58952.13671875,,,
52,4909,32641574.0,32649652.0,80772.6015625,,,
52,4919,32509004.0,32512390.0,33868.08203125,,,
52,4929,34490016.0,34495084.0,50663.3046875,,,
52,4939,35946000.0,35950784.0,47856.19921875,,,
52,4949,32007078.0,32011300.0,42213.9765625,,,
52,4959,36068704.0,36073604.0,49009.94921875,,,
52,4969,33401912.0,33406254.0,43429.203125,,,
52,4979,33292672.0,33297434.0,47623.6328125,,,
52,4981,,,,33923488.0,33928680.0,51914.61328125
53,4989,35503632.0,35508456.0,48231.890625,,,
53,4999,33575424.0,33579444.0,40204.125,,,
53,5009,35105292.0,35110672.0,53787.71484375,,,
53,5019,33324982.0,33329250.0,42674.96484375,,,
53,5029,33922600.0,33929144.0,65454.359375,,,
53,5039,33426630.0,33431226.0,45966.6875,,,
53,5049,32618614.0,32626712.0,80970.6640625,,,
53,5059,34120396.0,34125912.0,55164.81640625,,,
53,5069,34391868.0,34398148.0,62799.375,,,
53,5075,,,,33923492.0,33928600.0,51141.56640625
54,5079,32919800.0,32928162.0,83624.234375,,,
54,5089,34573012.0,34579004.0,59937.96484375,,,
54,5099,32962710.0,32967228.0,45171.0078125,,,
54,5109,36117624.0,36125176.0,75504.84375,,,
54,5119,36317284.0,36320964.0,36800.28125,,,
54,5129,34191568.0,34199112.0,75443.2265625,,,
54,5139,33202092.0,33206376.0,42837.046875,,,
54,5149,32509342.0,32516782.0,74399.8671875,,,
54,5159,33741372.0,33747648.0,62765.37109375,,,
54,5169,33249440.0,33255708.0,62675.83984375,,,
54,5169,,,,33923472.0,33928572.0,50963.9140625
