epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
18,1699,0.3646208941936493,11143880.0,111438800.0,,,
18,1709,0.4061184823513031,315071586631680.0,3150715799207936.0,,,
18,1719,0.6275100708007812,5.074594707372245e+18,5.0745944874699194e+19,,,
18,1729,1.2460435628890991,4.398887465700557e+16,4.398887293901865e+17,,,
18,1739,1.0755488872528076,289643903844352.0,2896438971334656.0,,,
18,1749,1.1345155239105225,1440499281952768.0,1.440499281952768e+16,,,
18,1759,1.0752198696136475,2434614165504.0,24346141655040.0,,,
18,1769,1.0604757070541382,14097941790720.0,140979415810048.0,,,
18,1779,0.989694356918335,335471673344.0,3354716536832.0,,,
18,1785,,,,1.0313793420791626,5033933930496.0,50339352936448.0
19,1789,1.1045093536376953,4592377528320.0,45923774234624.0,,,
19,1799,1.0014322996139526,214862004224.0,2148620042240.0,,,
19,1809,0.9651829600334167,3424262400.0,34242623488.0,,,
19,1819,1.043888807296753,47743918080.0,477439164416.0,,,
19,1829,0.9766263365745544,1055044861952.0,10550448750592.0,,,
19,1839,0.9880533218383789,1355354996736.0,13553549443072.0,,,
19,1849,1.0347485542297363,1453223313408.0,14532232609792.0,,,
19,1859,1.0233839750289917,1315680681984.0,13156807081984.0,,,
19,1869,1.0127387046813965,1518808858624.0,15188088586240.0,,,
19,1879,1.0395673513412476,625112383488.0,6251123572736.0,,,
19,1879,,,,1.002506971359253,862261149696.0,8622611365888.0
20,1889,0.9897753596305847,951709204480.0,9517091782656.0,,,
20,1899,1.0688951015472412,628157841408.0,6281578414080.0,,,
20,1909,1.0016005039215088,450789965824.0,4507899527168.0,,,
20,1919,0.9798622131347656,445497802752.0,4454977896448.0,,,
20,1929,1.057729721069336,290366521344.0,2903665016832.0,,,
20,1939,1.0407546758651733,222162665472.0,2221626621952.0,,,
20,1949,0.9682536125183105,190608359424.0,1906083627008.0,,,
20,1959,0.9837064146995544,201079717888.0,2010797178880.0,,,
20,1969,1.0477418899536133,164571856896.0,1645718536192.0,,,
20,1973,,,,1.009487271308899,115930431488.0,1159304445952.0
21,1979,0.9977016448974609,72928722944.0,729287229440.0,,,
21,1989,0.9919204115867615,74722623488.0,747226202112.0,,,
21,1999,1.0534489154815674,66428477440.0,664284758016.0,,,
21,2009,0.9342560768127441,67210825728.0,672108249088.0,,,
21,2019,0.9901461005210876,59465932800.0,594659311616.0,,,
21,2029,1.0516718626022339,43493732352.0,434937331712.0,,,
21,2039,0.9857215881347656,25473783808.0,254737842176.0,,,
21,2049,0.9749970436096191,17010206720.0,170102063104.0,,,
21,2059,1.0328513383865356,16445890560.0,164458905600.0,,,
21,2067,,,,1.0126243829727173,13492967424.0,134929678336.0
22,2069,0.9792510867118835,17984940032.0,179849396224.0,,,
22,2079,1.0206907987594604,14282691584.0,142826913792.0,,,
22,2089,1.0259370803833008,6004536832.0,60045369344.0,,,
22,2099,1.06566321849823,14208040960.0,142080409600.0,,,
22,2109,1.067188024520874,8642108416.0,86421078016.0,,,
22,2119,1.032350778579712,3782391808.0,37823918080.0,,,
22,2129,0.9777891039848328,3596052992.0,35960528896.0,,,
22,2139,0.9729293584823608,3028586752.0,30285867008.0,,,
22,2149,1.0540235042572021,4204190464.0,42041905152.0,,,
22,2159,1.0106911659240723,3003008256.0,30030082048.0,,,
22,2161,,,,1.0135939121246338,4092335616.0,40923348992.0
23,2169,0.974989116191864,11700284416.0,117002846208.0,,,
23,2179,0.9495753049850464,33257576448.0,332575768576.0,,,
23,2189,1.0796982049942017,51459891200.0,514598895616.0,,,
23,2199,0.9525725245475769,42854719488.0,428547178496.0,,,
23,2209,1.0306742191314697,40167600128.0,401675976704.0,,,
23,2219,1.0215362310409546,33590671360.0,335906701312.0,,,
23,2229,1.0993866920471191,25931243520.0,259312435200.0,,,
23,2239,1.055546522140503,26742065152.0,267420647424.0,,,
23,2249,1.0223629474639893,13107147776.0,131071475712.0,,,
23,2255,,,,1.0133612155914307,11233030144.0,112330285056.0
24,2259,1.0719166994094849,12602143744.0,126021435392.0,,,
24,2269,0.9769301414489746,13601158144.0,136011579392.0,,,
24,2279,0.9780067205429077,6887676416.0,68876763136.0,,,
24,2289,1.0256813764572144,4441507328.0,44415070208.0,,,
24,2299,0.9604105949401855,5715211264.0,57152110592.0,,,
24,2309,1.1234996318817139,129830879232.0,1298308792320.0,,,
24,2319,1.0044296979904175,2299759427584.0,22997593227264.0,,,
24,2329,1.0003979206085205,3988269826048.0,39882697211904.0,,,
24,2339,0.9897470474243164,5991381860352.0,59913816506368.0,,,
24,2349,1.045629858970642,4781946437632.0,47819465424896.0,,,
24,2349,,,,0.993785560131073,3442306711552.0,34423051386880.0
