epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,34524928.0,34526704.0,17764.259765625,,,
0,19,33098608.0,33289684.0,1910764.0,,,
0,29,33837800.0,33851240.0,134411.5,,,
0,39,33227948.0,33228296.0,3488.90625,,,
0,49,36886912.0,36892188.0,52770.8359375,,,
0,59,34495220.0,34497692.0,24714.59375,,,
0,69,31577712.0,31579480.0,17674.837890625,,,
0,79,35187484.0,35188280.0,7942.19140625,,,
0,89,34511436.0,34511712.0,2742.547119140625,,,
0,93,,,,33750984.0,33751000.0,160.1444091796875
1,99,33650676.0,33651240.0,5654.52685546875,,,
1,109,30075710.0,30076024.0,3145.66650390625,,,
1,119,36113996.0,36114648.0,6536.4521484375,,,
1,129,34474752.0,34474884.0,1320.5335693359375,,,
1,139,33064292.0,33064502.0,2100.894287109375,,,
1,149,32434688.0,32436484.0,17950.787109375,,,
1,159,35656560.0,35657064.0,5051.09033203125,,,
1,169,34561292.0,34562168.0,8756.9208984375,,,
1,179,32606084.0,32607548.0,14637.2685546875,,,
1,187,,,,33646156.0,33646520.0,3600.432373046875
2,189,33155816.0,33158094.0,22776.732421875,,,
2,199,35499208.0,35500088.0,8781.560546875,,,
2,209,34749656.0,34755736.0,60801.63671875,,,
2,219,34459228.0,34463148.0,39184.453125,,,
2,229,30782140.0,30783928.0,17876.54296875,,,
2,239,34600428.0,34600848.0,4209.3037109375,,,
2,249,32430814.0,32454684.0,238709.5625,,,
2,259,31534720.0,31813184.0,2784643.5,,,
2,269,33706680.0,33723328.0,166487.140625,,,
2,279,33905868.0,33908776.0,29095.9765625,,,
2,281,,,,33440176.0,33453300.0,131239.703125
3,289,33974680.0,33980788.0,61064.375,,,
3,299,34902780.0,34903760.0,9802.0087890625,,,
3,309,31211942.0,31214844.0,29017.126953125,,,
3,319,31975340.0,31975936.0,5956.6630859375,,,
3,329,32774406.0,32775332.0,9255.0625,,,
3,339,33505136.0,33505888.0,7529.275390625,,,
3,349,33662828.0,33663204.0,3740.098876953125,,,
3,359,35019816.0,35020120.0,3028.954345703125,,,
3,369,32211120.0,32211768.0,6481.64990234375,,,
3,375,,,,33404800.0,33404868.0,634.6883544921875
4,379,34319504.0,34320296.0,7935.7822265625,,,
4,389,33316360.0,33316660.0,3007.86669921875,,,
4,399,31431070.0,31431778.0,7083.18017578125,,,
4,409,32612224.0,32612480.0,2559.462890625,,,
4,419,33570936.0,33572016.0,10801.884765625,,,
4,429,35112360.0,35112724.0,3628.837890625,,,
4,439,32251734.0,32252014.0,2798.736572265625,,,
4,449,33769624.0,33770076.0,4502.8564453125,,,
4,459,31208240.0,31208454.0,2139.795166015625,,,
4,469,35391344.0,35391624.0,2809.645263671875,,,
4,469,,,,33334368.0,33334424.0,576.4514770507812
5,479,33740988.0,33741732.0,7456.0,,,
5,489,36213832.0,36214348.0,5149.86962890625,,,
5,499,32834102.0,32834530.0,4288.94677734375,,,
5,509,32058038.0,32058682.0,6447.51318359375,,,
5,519,33194934.0,33195204.0,2703.30126953125,,,
5,529,34406780.0,34406980.0,2015.060546875,,,
5,539,33965952.0,33966132.0,1787.8704833984375,,,
5,549,33885440.0,33885612.0,1714.748046875,,,
5,559,33028256.0,33028564.0,3071.934814453125,,,
5,563,,,,33205358.0,33205384.0,269.1151123046875
6,569,34965936.0,34966116.0,1808.191162109375,,,
6,579,33480952.0,33481594.0,6413.44775390625,,,
6,589,31588630.0,31588860.0,2297.733642578125,,,
6,599,34228368.0,34228600.0,2339.622314453125,,,
6,609,32726328.0,32726718.0,3894.58154296875,,,
6,619,30577660.0,30578164.0,5040.93212890625,,,
6,629,32728196.0,32729090.0,8935.55859375,,,
6,639,30971980.0,30972516.0,5356.0458984375,,,
6,649,32099942.0,32100456.0,5147.41650390625,,,
6,657,,,,32898524.0,32898660.0,1422.810302734375
7,659,31564190.0,31564394.0,2033.3245849609375,,,
7,669,35091584.0,35092244.0,6600.40478515625,,,
7,679,33367526.0,33367590.0,634.3192138671875,,,
7,689,33346686.0,33347136.0,4493.7353515625,,,
7,699,30807542.0,30808020.0,4770.72314453125,,,
7,709,31082400.0,31082750.0,3490.099365234375,,,
7,719,31830176.0,31832840.0,26649.25,,,
7,729,33267132.0,33267428.0,2967.1962890625,,,
7,739,33366548.0,67498672.0,341321184.0,,,
7,749,32689062.0,656644224.0,6239551488.0,,,
7,751,,,,32026566.0,1337838848.0,13058123776.0
8,759,31160920.0,92920720.0,617598016.0,,,
8,769,31427782.0,38491112.0,70633296.0,,,
8,779,32784376.0,33007948.0,2235711.5,,,
8,789,32316124.0,32603764.0,2876392.5,,,
8,799,33571140.0,33594168.0,230284.8125,,,
8,809,32650368.0,32663166.0,127989.015625,,,
8,819,34429644.0,34433464.0,38195.88671875,,,
8,829,32766124.0,32768772.0,26482.228515625,,,
8,839,30355796.0,30358696.0,28998.5703125,,,
8,845,,,,32520634.0,32522120.0,14819.138671875
9,849,31709792.0,31711868.0,20765.369140625,,,
9,859,31426704.0,31428658.0,19539.537109375,,,
9,869,31056262.0,31058886.0,26249.94140625,,,
9,879,31557212.0,31557816.0,6031.46435546875,,,
9,889,31127600.0,31129082.0,14817.2890625,,,
9,899,31449638.0,31451256.0,16187.724609375,,,
9,909,33890620.0,33891920.0,13006.55078125,,,
9,919,33420588.0,33423680.0,30914.654296875,,,
9,929,32510748.0,32513634.0,28867.611328125,,,
9,939,34467592.0,34470476.0,28829.30078125,,,
9,939,,,,32515608.0,32516056.0,4379.22216796875
10,949,32912304.0,32913878.0,15735.55859375,,,
10,959,33001846.0,33004436.0,25898.59375,,,
10,969,34192684.0,34193236.0,5529.43212890625,,,
