epoch,step,train_loss,val_loss
0,49,31.676122665405273,
0,99,27.182491302490234,
0,99,,27.788679122924805
1,149,22.706016540527344,
1,199,18.89525604248047,
1,199,,18.28769302368164
2,249,15.292258262634277,
2,299,12.881622314453125,
2,299,,14.151715278625488
3,349,10.339428901672363,
3,399,8.097942352294922,
3,399,,9.910813331604004
4,449,5.753130912780762,
4,499,3.977236747741699,
4,499,,6.354433059692383
5,549,3.0587592124938965,
5,599,2.1461095809936523,
5,599,,3.264307975769043
6,649,1.0093255043029785,
6,699,0.7655925154685974,
6,699,,1.4344476461410522
7,749,0.7697529792785645,
7,799,0.42754435539245605,
7,799,,0.3947121500968933
8,849,0.4720270335674286,
8,899,0.5662555694580078,
8,899,,0.9520370364189148
9,949,0.4738582372665405,
9,999,0.18174919486045837,
9,999,,0.40884459018707275
10,1049,0.2853652834892273,
10,1099,0.24327556788921356,
10,1099,,0.1830805242061615
11,1149,0.40941137075424194,
11,1199,0.22281073033809662,
11,1199,,0.23772867023944855
12,1249,0.271573543548584,
12,1299,0.392279714345932,
12,1299,,0.41641005873680115
13,1349,0.32143646478652954,
13,1399,0.5056029558181763,
13,1399,,0.3374670743942261
14,1449,0.413757860660553,
14,1499,0.37491124868392944,
14,1499,,0.3751266896724701
15,1549,0.302352637052536,
15,1599,0.18941113352775574,
15,1599,,0.24364790320396423
16,1649,0.2591087520122528,
16,1699,0.2521904706954956,
16,1699,,0.2270272970199585
17,1749,0.1875714510679245,
17,1799,0.32060885429382324,
17,1799,,0.740479588508606
18,1849,0.6878659725189209,
18,1899,0.22866587340831757,
18,1899,,0.35758131742477417
19,1949,0.2821550965309143,
19,1999,0.21350479125976562,
19,1999,,0.4351367652416229
20,2049,0.18970736861228943,
20,2099,0.26437199115753174,
20,2099,,0.3111569285392761
21,2149,0.47850537300109863,
21,2199,0.26060545444488525,
21,2199,,0.3038986921310425
22,2249,0.3217971920967102,
22,2299,0.22093465924263,
22,2299,,0.2190062403678894
23,2349,0.2285424768924713,
23,2399,0.2566593885421753,
23,2399,,0.23893621563911438
24,2449,0.23817327618598938,
24,2499,0.20862887799739838,
24,2499,,0.1724751889705658
25,2549,0.21558479964733124,
25,2599,0.20222926139831543,
25,2599,,0.31158363819122314
26,2649,0.2093711942434311,
26,2699,0.19797943532466888,
26,2699,,0.20069053769111633
27,2749,0.2500245273113251,
27,2799,0.4137423038482666,
27,2799,,0.20707350969314575
28,2849,0.1756177395582199,
28,2899,0.23010098934173584,
28,2899,,0.20449510216712952
29,2949,0.21197286248207092,
29,2999,0.3556559085845947,
29,2999,,0.2779656648635864
30,3049,0.21999630331993103,
30,3099,0.3314657211303711,
30,3099,,0.2656233310699463
31,3149,0.2159077376127243,
31,3199,0.25818294286727905,
31,3199,,0.23329709470272064
32,3249,0.14259202778339386,
32,3299,0.4094082713127136,
32,3299,,0.2434312403202057
33,3349,0.39990290999412537,
33,3399,0.17731866240501404,
33,3399,,0.2624876797199249
34,3449,0.26242709159851074,
34,3499,0.31935882568359375,
34,3499,,0.2311096340417862
35,3549,0.28212258219718933,
35,3599,0.20439597964286804,
35,3599,,0.20669446885585785
36,3649,0.2444343864917755,
36,3699,0.39942798018455505,
36,3699,,0.23246580362319946
37,3749,0.2490919530391693,
37,3799,0.18355117738246918,
37,3799,,0.21952317655086517
38,3849,0.23832190036773682,
38,3899,0.28686851263046265,
38,3899,,0.22491230070590973
39,3949,0.2251838743686676,
39,3999,0.2725648581981659,
39,3999,,0.3243914842605591
40,4049,0.6274895668029785,
40,4099,0.41019392013549805,
40,4099,,0.20243847370147705
41,4149,0.19747327268123627,
41,4199,0.18148629367351532,
41,4199,,0.18286743760108948
42,4249,0.17071625590324402,
42,4299,0.20822593569755554,
42,4299,,0.20644862949848175
43,4349,0.22308926284313202,
43,4399,0.2937411963939667,
43,4399,,0.2501336634159088
44,4449,0.32334572076797485,
44,4499,0.24143871665000916,
44,4499,,0.2293318510055542
45,4549,0.3203781545162201,
45,4599,0.25794047117233276,
45,4599,,0.21820606291294098
46,4649,0.3323531746864319,
46,4699,0.12346937507390976,
46,4699,,0.2126173973083496
47,4749,0.08755373954772949,
47,4799,0.21655336022377014,
47,4799,,0.20260939002037048
48,4849,0.24023255705833435,
48,4899,0.3474265933036804,
48,4899,,0.22292838990688324
49,4949,0.17299777269363403,
49,4999,0.2763409912586212,
49,4999,,0.21476005017757416
