epoch,step,train_loss,val_loss
0,9,35056060.0,
0,12,,33070730.0
1,19,36683756.0,
1,25,,33017902.0
2,29,32350064.0,
2,38,,32866178.0
3,39,36294240.0,
3,49,35363720.0,
3,51,,32858548.0
4,59,35014444.0,
4,64,,32665872.0
5,69,34029436.0,
5,77,,31876720.0
6,79,33191584.0,
6,89,31613142.0,
6,90,,31793034.0
7,99,30192512.0,
7,103,,30435612.0
8,109,29504384.0,
8,116,,30214178.0
9,119,31651990.0,
9,129,29238318.0,
9,129,,30700702.0
10,139,28000512.0,
10,142,,29033560.0
11,149,26995292.0,
11,155,,24482808.0
12,159,28449116.0,
12,168,,25626618.0
13,169,23958086.0,
13,179,22241464.0,
13,181,,22462014.0
14,189,20575096.0,
14,194,,22007160.0
15,199,19646744.0,
15,207,,20303198.0
16,209,18105960.0,
16,219,16429750.0,
16,220,,18356660.0
17,229,15549498.0,
17,233,,12962852.0
18,239,11415336.0,
18,246,,13099332.0
19,249,11115126.0,
19,259,10002548.0,
19,259,,13095378.0
20,269,8948264.0,
20,272,,7253591.0
21,279,6128701.5,
21,285,,6907693.0
22,289,5459425.5,
22,298,,5573857.5
23,299,4382744.5,
23,309,3453496.75,
23,311,,4014923.0
24,319,3779655.5,
24,324,,2224654.25
25,329,2939252.0,
25,337,,4886107.0
26,339,1987692.75,
26,349,1222370.25,
26,350,,5160356.0
27,359,550472.0625,
27,363,,1661950.5
28,369,559730.375,
28,376,,1187227.0
29,379,417388.9375,
29,389,277888.9375,
29,389,,607590.875
30,399,735929.375,
30,402,,704744.5
31,409,677560.125,
31,415,,1100929.625
32,419,638306.0,
32,428,,753006.875
33,429,344058.9375,
33,439,526700.625,
33,441,,1388741.5
34,449,276916.125,
34,454,,333408.6875
35,459,229779.125,
35,467,,508111.1875
36,469,210107.609375,
36,479,317608.125,
36,480,,384553.84375
37,489,257703.421875,
37,493,,443403.96875
38,499,420566.84375,
38,506,,446690.6875
39,509,190155.59375,
39,519,356214.46875,
39,519,,487276.46875
40,529,215277.046875,
40,532,,277560.53125
41,539,348161.75,
41,545,,239518.28125
42,549,423863.9375,
42,558,,255687.09375
43,559,246176.375,
43,569,368080.9375,
43,571,,692756.75
44,579,480105.5,
44,584,,403116.46875
45,589,164997.203125,
45,597,,374855.875
46,599,222325.671875,
46,609,146933.59375,
46,610,,395117.15625
47,619,421233.09375,
47,623,,425882.46875
48,629,178454.921875,
48,636,,257055.984375
49,639,221814.46875,
49,649,195200.671875,
49,649,,207267.71875
50,659,377870.4375,
50,662,,688556.5
51,669,639378.25,
51,675,,1060731.25
52,679,158834.671875,
52,688,,228809.765625
53,689,142092.96875,
53,699,291350.75,
53,701,,216906.046875
54,709,174948.6875,
54,714,,219245.59375
55,719,321889.75,
55,727,,339885.0
56,729,479813.84375,
56,739,149687.78125,
56,740,,240507.6875
57,749,136747.5625,
57,753,,237851.265625
58,759,253724.21875,
58,766,,711172.9375
59,769,175231.546875,
59,779,182811.109375,
59,779,,631730.9375
60,789,302923.96875,
60,792,,926226.0625
61,799,250139.0,
61,805,,217762.484375
62,809,253786.28125,
62,818,,340500.625
63,819,182925.75,
63,829,292326.3125,
63,831,,225526.359375
64,839,296753.3125,
64,844,,232598.78125
65,849,159705.765625,
65,857,,266660.75
66,859,247876.375,
66,869,455282.4375,
66,870,,229317.3125
67,879,321039.71875,
67,883,,391050.8125
68,889,179805.296875,
68,896,,219490.4375
69,899,329305.5625,
69,909,239135.34375,
69,909,,317776.96875
