epoch,step,train_loss,val_loss
0,9,31520404.0,
0,12,,34476144.0
1,19,33356662.0,
1,25,,34404116.0
2,29,35975128.0,
2,38,,34347976.0
3,39,31780780.0,
3,49,36946076.0,
3,51,,34253952.0
4,59,31243404.0,
4,64,,33900344.0
5,69,32213596.0,
5,77,,33470828.0
6,79,32740672.0,
6,89,34548272.0,
6,90,,32351368.0
7,99,34340460.0,
7,103,,32219456.0
8,109,32574192.0,
8,116,,31668480.0
9,119,28703196.0,
9,129,30784390.0,
9,129,,30237858.0
10,139,28258284.0,
10,142,,28682088.0
11,149,25354276.0,
11,155,,29521256.0
12,159,28253392.0,
12,168,,26718744.0
13,169,23537192.0,
13,179,22916038.0,
13,181,,22342978.0
14,189,22177520.0,
14,194,,19986984.0
15,199,19247318.0,
15,207,,17483526.0
16,209,18422792.0,
16,219,16845916.0,
16,220,,16298333.0
17,229,16868998.0,
17,233,,16438830.0
18,239,12307440.0,
18,246,,13014316.0
19,249,10474446.0,
19,259,9031314.0,
19,259,,10606603.0
20,269,8284420.0,
20,272,,9218150.0
21,279,6166475.0,
21,285,,6228275.0
22,289,6604936.0,
22,298,,4892829.0
23,299,5016249.0,
23,309,2965580.0,
23,311,,3902683.0
24,319,2232248.75,
24,324,,3515118.5
25,329,1719217.0,
25,337,,2723794.25
26,339,2088632.375,
26,349,902812.375,
26,350,,1646677.25
27,359,565000.5625,
27,363,,1035879.1875
28,369,1027454.1875,
28,376,,965434.3125
29,379,1528925.0,
29,389,412697.59375,
29,389,,784271.0625
30,399,384383.75,
30,402,,709843.4375
31,409,334381.6875,
31,415,,620404.875
32,419,316590.625,
32,428,,399354.59375
33,429,344268.0625,
33,439,744014.0,
33,441,,435366.25
34,449,312282.875,
34,454,,635738.5
35,459,832518.1875,
35,467,,299025.125
36,469,218673.25,
36,479,219174.296875,
36,480,,487331.96875
37,489,328154.4375,
37,493,,387359.125
38,499,631338.3125,
38,506,,372538.40625
39,509,279220.4375,
39,519,177479.046875,
39,519,,404545.875
40,529,120512.4375,
40,532,,223339.5625
41,539,147758.5,
41,545,,407940.09375
42,549,212463.484375,
42,558,,377159.40625
43,559,305581.8125,
43,569,149664.1875,
43,571,,377949.03125
44,579,199969.0,
44,584,,229318.078125
45,589,307845.0625,
45,597,,455092.40625
46,599,319484.40625,
46,609,240288.984375,
46,610,,498973.03125
47,619,269492.71875,
47,623,,351414.3125
48,629,640371.1875,
48,636,,214208.859375
49,639,278147.125,
49,649,149160.28125,
49,649,,425754.28125
50,659,312455.5,
50,662,,310827.34375
51,669,158159.09375,
51,675,,295616.8125
52,679,519098.6875,
52,688,,270955.46875
53,689,222902.5625,
53,699,249542.46875,
53,701,,293324.6875
54,709,160737.40625,
54,714,,306668.5625
55,719,298172.59375,
55,727,,362473.75
56,729,128737.734375,
56,739,181386.109375,
56,740,,293455.15625
57,749,193897.71875,
57,753,,330706.375
58,759,209085.671875,
58,766,,330620.8125
59,769,289967.125,
59,779,198737.1875,
59,779,,387732.0
60,789,217816.59375,
60,792,,345682.625
61,799,155485.640625,
61,805,,259805.546875
62,809,263757.96875,
62,818,,253575.125
63,819,219386.734375,
63,829,362257.84375,
63,831,,309196.59375
64,839,277438.5,
64,844,,316980.625
65,849,199029.671875,
65,857,,262489.5
66,859,225059.234375,
66,869,201502.921875,
66,870,,297121.3125
67,879,227946.171875,
67,883,,301065.59375
68,889,508309.34375,
68,896,,370660.3125
