epoch,step,train_loss,val_loss
0,9,33419356.0,
0,12,,32826408.0
1,19,33657200.0,
1,25,,32762792.0
2,29,32728686.0,
2,38,,32601982.0
3,39,30349864.0,
3,49,34651532.0,
3,51,,32347824.0
4,59,33304900.0,
4,64,,31704194.0
5,69,34050228.0,
5,77,,31811814.0
6,79,36648792.0,
6,89,31682592.0,
6,90,,30851848.0
7,99,33649040.0,
7,103,,30196456.0
8,109,33066688.0,
8,116,,29516454.0
9,119,30436828.0,
9,129,32458430.0,
9,129,,28932688.0
10,139,29639480.0,
10,142,,27939764.0
11,149,26035336.0,
11,155,,26256392.0
12,159,25179408.0,
12,168,,22985708.0
13,169,24232980.0,
13,179,21672828.0,
13,181,,23053158.0
14,189,22603750.0,
14,194,,22308190.0
15,199,19910008.0,
15,207,,17885404.0
16,209,17520622.0,
16,219,16075080.0,
16,220,,16474981.0
17,229,14130131.0,
17,233,,15813247.0
18,239,11431622.0,
18,246,,13251296.0
19,249,10841078.0,
19,259,9156594.0,
19,259,,10020355.0
20,269,7039623.5,
20,272,,9534318.0
21,279,6103125.5,
21,285,,6056510.0
22,289,5562830.5,
22,298,,4774662.0
23,299,3540389.75,
23,309,2822598.5,
23,311,,3787785.5
24,319,2405150.0,
24,324,,2819114.0
25,329,1495996.875,
25,337,,2107496.25
26,339,1774119.375,
26,349,1104603.25,
26,350,,1193059.5
27,359,766435.375,
27,363,,1220195.625
28,369,620172.6875,
28,376,,835711.6875
29,379,504063.4375,
29,389,462557.75,
29,389,,524634.75
30,399,647554.8125,
30,402,,606481.625
31,409,364626.75,
31,415,,614158.375
32,419,154883.5625,
32,428,,526448.625
33,429,264823.53125,
33,439,242427.296875,
33,441,,534673.1875
34,449,555458.1875,
34,454,,469003.75
35,459,242358.046875,
35,467,,317327.53125
36,469,217819.21875,
36,479,113563.6484375,
36,480,,363828.25
37,489,324116.4375,
37,493,,405009.90625
38,499,406159.75,
38,506,,769526.8125
39,509,206049.75,
39,519,401578.96875,
39,519,,469763.8125
40,529,368244.375,
40,532,,323669.53125
41,539,303149.6875,
41,545,,268261.75
42,549,177766.171875,
42,558,,339849.1875
43,559,160080.078125,
43,569,328827.625,
43,571,,278548.40625
44,579,313592.4375,
44,584,,445473.125
45,589,156067.765625,
45,597,,290043.1875
46,599,266240.8125,
46,609,211515.59375,
46,610,,299794.46875
47,619,435893.59375,
47,623,,480671.375
48,629,310668.375,
48,636,,272803.46875
49,639,323438.375,
49,649,715163.875,
49,649,,317319.53125
50,659,270261.15625,
50,662,,288851.3125
51,669,151775.71875,
51,675,,397205.5625
52,679,246714.375,
52,688,,308596.25
53,689,233977.9375,
53,699,247370.34375,
53,701,,249116.296875
54,709,326803.4375,
54,714,,251294.375
55,719,178680.46875,
55,727,,350118.28125
56,729,428774.71875,
56,739,104766.9609375,
56,740,,209853.34375
57,749,277699.875,
57,753,,345984.96875
58,759,228176.546875,
58,766,,255961.78125
59,769,300461.8125,
59,779,289064.59375,
59,779,,267365.03125
60,789,120701.6796875,
60,792,,273948.625
61,799,232364.25,
61,805,,266701.125
62,809,187833.0,
62,818,,303343.875
63,819,209765.8125,
63,829,196805.296875,
63,831,,267603.25
64,839,117367.328125,
64,844,,338102.8125
65,849,495139.625,
65,857,,301412.28125
66,859,152396.3125,
66,869,433337.46875,
66,870,,314653.28125
67,879,277651.28125,
67,883,,281307.75
68,889,380256.0,
68,896,,311974.75
69,899,331069.40625,
69,909,178474.46875,
69,909,,245103.546875
70,919,219000.4375,
70,922,,303174.78125
71,929,227002.6875,
71,935,,292435.8125
72,939,203065.59375,
72,948,,281183.5625
73,949,266397.4375,
73,959,317945.9375,
73,961,,286481.875
74,969,241443.5,
74,974,,312049.875
75,979,181258.90625,
75,987,,302387.3125
76,989,184370.71875,
76,999,199499.09375,
76,1000,,287254.125
