epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
42,3949,32151120.0,32154074.0,29543.0546875,,,
42,3959,32669734.0,32676266.0,65321.171875,,,
42,3969,33764360.0,33773612.0,92531.3046875,,,
42,3979,36005948.0,36011348.0,53988.734375,,,
42,3989,33840208.0,33844748.0,45406.12109375,,,
42,3999,34439632.0,34447416.0,77855.8828125,,,
42,4009,35520560.0,35527684.0,71222.3359375,,,
42,4019,32575470.0,32578976.0,35065.87109375,,,
42,4029,34260488.0,34263784.0,32975.46484375,,,
42,4039,36599392.0,36604084.0,46928.15234375,,,
42,4041,,,,33818568.0,33823284.0,47313.92578125
43,4049,34275380.0,34280740.0,53611.203125,,,
43,4059,33596224.0,33600496.0,42717.1875,,,
43,4069,34762344.0,34765692.0,33494.875,,,
43,4079,34859040.0,34863580.0,45395.5390625,,,
43,4089,32046444.0,32052762.0,63170.3046875,,,
43,4099,34404072.0,34408912.0,48383.8359375,,,
43,4109,35398892.0,35401920.0,30284.62109375,,,
43,4119,33969248.0,33974568.0,53192.55078125,,,
43,4129,34506876.0,34509588.0,27118.634765625,,,
43,4135,,,,33818584.0,33823300.0,47128.67578125
44,4139,33923196.0,33928964.0,57699.0703125,,,
44,4149,33579368.0,33584436.0,50674.62109375,,,
44,4159,33782936.0,33790856.0,79191.9296875,,,
44,4169,33022320.0,33026394.0,40749.5234375,,,
44,4179,35228744.0,35233172.0,44271.61328125,,,
44,4189,31009436.0,31012854.0,34181.34765625,,,
44,4199,36082728.0,36088360.0,56303.58203125,,,
44,4209,31971566.0,31976436.0,48703.71484375,,,
44,4219,34432852.0,34437200.0,43490.23828125,,,
44,4229,33193692.0,33198120.0,44285.1171875,,,
44,4229,,,,33818624.0,33823492.0,48675.64453125
45,4239,33776968.0,33782924.0,59559.9375,,,
45,4249,34292908.0,34296908.0,40006.83203125,,,
45,4259,32052492.0,32056854.0,43623.234375,,,
45,4269,32343820.0,32347392.0,35716.7265625,,,
45,4279,32548492.0,32552824.0,43323.7734375,,,
45,4289,36146712.0,36150992.0,42812.08984375,,,
45,4299,34948640.0,34952296.0,36547.75,,,
45,4309,31879334.0,31883782.0,44481.58203125,,,
45,4319,35387792.0,35392788.0,49956.69140625,,,
45,4323,,,,33818636.0,33823560.0,49135.50390625
46,4329,32779036.0,32783768.0,47311.55078125,,,
46,4339,36089144.0,36096956.0,78132.4609375,,,
46,4349,32870532.0,32877190.0,66576.75,,,
46,4359,35034360.0,35037988.0,36291.8671875,,,
46,4369,35080080.0,35083336.0,32577.826171875,,,
46,4379,33679260.0,33686776.0,75179.625,,,
46,4389,36510744.0,36513152.0,24099.478515625,,,
46,4399,35400972.0,35408860.0,78882.1171875,,,
46,4409,33308878.0,33313842.0,49641.68359375,,,
46,4417,,,,33818664.0,33823612.0,49349.41796875
47,4419,32536342.0,32541932.0,55898.81640625,,,
47,4429,33444084.0,33449100.0,50153.3203125,,,
47,4439,36355224.0,36359384.0,41617.58203125,,,
47,4449,33418854.0,33422706.0,38518.0,,,
47,4459,31427260.0,31432808.0,55471.55078125,,,
47,4469,32528652.0,32533256.0,46035.60546875,,,
47,4479,35587088.0,35593128.0,60393.41796875,,,
47,4489,33137628.0,33143826.0,61975.1328125,,,
47,4499,34002268.0,34008176.0,59063.9765625,,,
47,4509,33632148.0,33637144.0,49965.85546875,,,
47,4511,,,,33818664.0,33823556.0,48793.05078125
48,4519,35110244.0,35114816.0,45731.15234375,,,
48,4529,31561852.0,31566578.0,47259.8984375,,,
48,4539,33255080.0,33257708.0,26281.236328125,,,
48,4549,36117144.0,36121116.0,39734.296875,,,
48,4559,33780444.0,33785040.0,45968.5859375,,,
48,4569,33796296.0,33800520.0,42243.78125,,,
48,4579,32660492.0,32664554.0,40623.28515625,,,
48,4589,32130788.0,32134334.0,35464.65234375,,,
48,4599,33496620.0,33503740.0,71195.6640625,,,
48,4605,,,,33818680.0,33823680.0,49897.98828125
49,4609,33793712.0,33798900.0,51862.41796875,,,
49,4619,35209272.0,35213848.0,45775.796875,,,
49,4629,33622016.0,33626324.0,43091.63671875,,,
49,4639,31256444.0,31261284.0,48399.734375,,,
49,4649,34803940.0,34809796.0,58575.04296875,,,
49,4659,32682310.0,32685058.0,27471.369140625,,,
49,4669,36622248.0,36626372.0,41229.453125,,,
49,4679,34030352.0,34034404.0,40518.33984375,,,
49,4689,33773576.0,33778856.0,52780.265625,,,
49,4699,31803100.0,31808128.0,50275.484375,,,
49,4699,,,,33818692.0,33823636.0,49338.02734375
