epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
43,4049,33633724.0,33637772.0,40481.9140625,,,
43,4059,35424700.0,35429832.0,51331.38671875,,,
43,4069,34049308.0,34055392.0,60826.8984375,,,
43,4079,34925448.0,34933544.0,80969.5,,,
43,4089,34748924.0,34751480.0,25579.21875,,,
43,4099,34173968.0,34180680.0,67105.3828125,,,
43,4109,34274976.0,34280844.0,58698.140625,,,
43,4119,34040268.0,34044384.0,41157.47265625,,,
43,4129,34976576.0,34983608.0,70314.75,,,
43,4135,,,,33714428.0,33719108.0,46656.734375
44,4139,33542396.0,33547118.0,47210.17578125,,,
44,4149,34874832.0,34881124.0,62903.609375,,,
44,4159,34323052.0,34327120.0,40678.30859375,,,
44,4169,32402076.0,32406468.0,43916.30859375,,,
44,4179,32432096.0,32438038.0,59415.21484375,,,
44,4189,33538700.0,33541454.0,27544.1328125,,,
44,4199,33311814.0,33318152.0,63374.22265625,,,
44,4209,34069368.0,34074112.0,47458.0,,,
44,4219,35130788.0,35135972.0,51827.63671875,,,
44,4229,32955380.0,32959374.0,39942.765625,,,
44,4229,,,,33714488.0,33719432.0,49553.92578125
45,4239,33483316.0,33489932.0,66160.1953125,,,
45,4249,32971004.0,32975978.0,49737.9375,,,
45,4259,33232336.0,33235776.0,34405.53515625,,,
45,4269,33928068.0,33933700.0,56311.21484375,,,
45,4279,34366120.0,34373404.0,72825.9140625,,,
45,4289,34129104.0,34140928.0,118255.46875,,,
45,4299,32463254.0,32467400.0,41455.546875,,,
45,4309,32079700.0,32087898.0,81984.5625,,,
45,4319,34135244.0,34139192.0,39496.40625,,,
45,4323,,,,33714500.0,33719660.0,51611.28515625
46,4329,35565536.0,35569608.0,40729.44921875,,,
46,4339,35105728.0,35110044.0,43157.5,,,
46,4349,34039816.0,34046148.0,63302.69140625,,,
46,4359,34114368.0,34120080.0,57107.2578125,,,
46,4369,31183942.0,31188856.0,49147.28125,,,
46,4379,33954952.0,33960780.0,58295.3046875,,,
46,4389,31038396.0,31041422.0,30269.478515625,,,
46,4399,32560630.0,32564774.0,41440.94921875,,,
46,4409,35375104.0,35380828.0,57246.0,,,
46,4417,,,,33714500.0,33719540.0,50427.65234375
47,4419,33941232.0,33945052.0,38205.546875,,,
47,4429,34433356.0,34436996.0,36382.59765625,,,
47,4439,35050236.0,35055412.0,51753.31640625,,,
47,4449,34316160.0,34321172.0,50103.40234375,,,
47,4459,33819672.0,33826160.0,64898.84375,,,
47,4469,34126992.0,34130476.0,34848.5234375,,,
47,4479,32486016.0,32489910.0,38949.52734375,,,
47,4489,33268150.0,33273374.0,52231.80859375,,,
47,4499,34459216.0,34464264.0,50462.07421875,,,
47,4509,33739960.0,33744292.0,43310.30859375,,,
47,4511,,,,33714512.0,33719596.0,50771.171875
48,4519,34064756.0,34070848.0,60921.91015625,,,
48,4529,36248648.0,36256512.0,78625.2109375,,,
48,4539,32929780.0,32933780.0,40008.75,,,
48,4549,31183304.0,31187738.0,44345.58984375,,,
48,4559,33247032.0,33252082.0,50499.09765625,,,
48,4569,33843100.0,33848032.0,49307.21875,,,
48,4579,34582868.0,34586624.0,37574.11328125,,,
48,4589,33852048.0,33858988.0,69415.546875,,,
48,4599,32184280.0,32188700.0,44202.0703125,,,
48,4605,,,,33714508.0,33719612.0,50971.390625
49,4609,31418288.0,31422486.0,41985.7890625,,,
49,4619,33225456.0,33229324.0,38671.81640625,,,
49,4629,33328390.0,33335132.0,67413.1796875,,,
49,4639,33226950.0,33231428.0,44783.5703125,,,
49,4649,32908344.0,32913014.0,46706.28125,,,
49,4659,34173120.0,34177880.0,47610.51953125,,,
49,4669,36467044.0,36472228.0,51857.3984375,,,
49,4679,33322256.0,33326852.0,45968.15625,,,
49,4689,35039168.0,35045244.0,60742.66015625,,,
49,4699,32413780.0,32419800.0,60201.19140625,,,
49,4699,,,,33714500.0,33719652.0,51510.1015625
