epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,34891672.0,34895460.0,37876.17578125,,,
0,19,32912828.0,32936070.0,232428.828125,,,
0,29,32759558.0,32763212.0,36535.5078125,,,
0,39,36651020.0,36651728.0,7087.888671875,,,
0,49,34213784.0,34217244.0,34607.765625,,,
0,59,33765824.0,33769140.0,33178.08203125,,,
0,69,34215580.0,34223852.0,82709.1640625,,,
0,79,34130368.0,34131528.0,11617.3212890625,,,
0,89,33630768.0,33631972.0,12055.884765625,,,
0,93,,,,33868496.0,33907664.0,391742.9375
1,99,30643200.0,30651212.0,80123.296875,,,
1,109,34159668.0,34167220.0,75518.796875,,,
1,119,36135840.0,36141600.0,57590.46484375,,,
1,129,32151488.0,32157134.0,56453.08203125,,,
1,139,33617052.0,33623020.0,59662.05859375,,,
1,149,32368116.0,32484816.0,1167008.625,,,
1,159,33664156.0,33684220.0,200643.65625,,,
1,169,36376824.0,36391408.0,145840.984375,,,
1,179,33382160.0,33396902.0,147419.125,,,
1,187,,,,33865012.0,34024932.0,1599189.625
2,189,32601708.0,32624196.0,224872.90625,,,
2,199,33480782.0,33505348.0,245651.265625,,,
2,209,32547510.0,32581200.0,336902.25,,,
2,219,34386400.0,34451496.0,650962.0,,,
2,229,34797684.0,34808996.0,113119.8359375,,,
2,239,32878452.0,32920402.0,419492.34375,,,
2,249,32529318.0,32542566.0,132481.015625,,,
2,259,34605864.0,34655684.0,498207.09375,,,
2,269,33359366.0,33427580.0,682147.0,,,
2,279,32360374.0,32432150.0,717755.875,,,
2,281,,,,33870192.0,33907196.0,370000.4375
3,289,35106016.0,35148748.0,427329.09375,,,
3,299,31421836.0,31459672.0,378361.34375,,,
3,309,32585496.0,32611842.0,263456.59375,,,
3,319,33262982.0,33282454.0,194716.765625,,,
3,329,32494148.0,32519180.0,250312.6875,,,
3,339,34672184.0,34688424.0,162387.140625,,,
3,349,33330942.0,33350520.0,195785.140625,,,
3,359,35633192.0,35649316.0,161256.921875,,,
3,369,33496132.0,33510108.0,139765.0,,,
3,375,,,,33867664.0,33871616.0,39451.5234375
4,379,32161502.0,32176552.0,150503.46875,,,
4,389,35571032.0,35584336.0,133026.65625,,,
4,399,33407912.0,33421122.0,132102.5,,,
4,409,32469068.0,32481606.0,125385.40625,,,
4,419,33242988.0,33262686.0,196981.484375,,,
4,429,35227472.0,35237144.0,96727.375,,,
4,439,34252420.0,34257720.0,53003.2890625,,,
4,449,35232392.0,35241840.0,94498.1640625,,,
4,459,35306088.0,35320524.0,144367.234375,,,
4,469,34846972.0,34854520.0,75484.46875,,,
4,469,,,,33868392.0,33870836.0,24448.92578125
5,479,36503584.0,36516952.0,133685.828125,,,
5,489,33319244.0,33327072.0,78284.3515625,,,
5,499,36389708.0,36401592.0,118852.6328125,,,
5,509,35430296.0,35435712.0,54146.18359375,,,
5,519,35932752.0,35953628.0,208767.328125,,,
5,529,32497958.0,32506248.0,82908.203125,,,
5,539,31169838.0,31181070.0,112316.9375,,,
5,549,33588164.0,33598908.0,107423.734375,,,
5,559,32463462.0,32503854.0,403910.8125,,,
5,563,,,,33867892.0,33871508.0,36130.03515625
6,569,33792332.0,33796984.0,46501.2421875,,,
6,579,32723528.0,32731126.0,75980.9765625,,,
6,589,32221126.0,32227498.0,63726.7421875,,,
6,599,33668056.0,33675316.0,72590.0390625,,,
6,609,32579302.0,32588976.0,96733.578125,,,
6,619,34435216.0,34439444.0,42267.05859375,,,
6,629,33845184.0,33850120.0,49362.75390625,,,
6,639,31215302.0,31226414.0,111116.609375,,,
6,649,31199360.0,31209794.0,104335.4453125,,,
6,657,,,,33867940.0,33868788.0,8343.0322265625
7,659,32455944.0,32469884.0,139406.4375,,,
7,669,34257488.0,34259884.0,23967.51953125,,,
7,679,33613664.0,33615940.0,22748.25390625,,,
7,689,33483500.0,33492050.0,85503.5390625,,,
7,699,32157452.0,32168334.0,108815.875,,,
7,709,34800340.0,34811820.0,114806.1328125,,,
7,719,35025092.0,35028448.0,33557.20703125,,,
7,729,34380356.0,34385740.0,53828.65234375,,,
7,739,35236876.0,35240160.0,32836.7734375,,,
7,749,33377560.0,33385496.0,79359.296875,,,
7,751,,,,33867076.0,33869400.0,23249.533203125
8,759,34691976.0,34696744.0,47697.0390625,,,
8,769,34923592.0,34950884.0,272919.03125,,,
8,779,33082950.0,33086030.0,30790.326171875,,,
8,789,35871132.0,35874276.0,31428.529296875,,,
8,799,35399912.0,35403968.0,40572.71484375,,,
8,809,31788272.0,31792408.0,41355.22265625,,,
8,819,32505558.0,32507622.0,20641.029296875,,,
8,829,34149084.0,34153652.0,45688.10546875,,,
8,839,32633604.0,32643502.0,98989.6484375,,,
8,845,,,,33868616.0,33870292.0,16709.61328125
9,849,34589568.0,34594608.0,50391.59765625,,,
9,859,33112640.0,33115392.0,27523.9375,,,
9,869,35715808.0,35721120.0,53134.05078125,,,
9,879,35512116.0,35523388.0,112725.7734375,,,
9,889,31618990.0,31623242.0,42520.421875,,,
9,899,32680700.0,32685074.0,43734.82421875,,,
9,909,30426918.0,30431276.0,43573.9921875,,,
9,919,32253652.0,32256760.0,31072.77734375,,,
9,929,32812260.0,32822942.0,106813.8359375,,,
9,939,34957824.0,34966412.0,85860.40625,,,
9,939,,,,33868528.0,33868968.0,4521.73828125
10,949,35065912.0,35071696.0,57838.421875,,,
10,959,35686212.0,35689236.0,30235.478515625,,,
10,969,33102534.0,33107790.0,52560.54296875,,,
10,979,36059932.0,36067604.0,76704.0390625,,,
10,989,31748070.0,31752334.0,42646.37890625,,,
10,999,33312320.0,33315392.0,30718.48828125,,,
10,1009,34129504.0,34133448.0,39438.9375,,,
10,1019,34448460.0,34459604.0,111454.6953125,,,
10,1029,35541424.0,35545208.0,37830.46484375,,,
10,1033,,,,33867840.0,33868556.0,7142.724609375
11,1039,34401208.0,34402904.0,16959.39453125,,,
11,1049,34127424.0,34129252.0,18290.537109375,,,
11,1059,31438732.0,31441250.0,25182.7109375,,,
11,1069,32054902.0,32059900.0,49987.8671875,,,
11,1079,35828268.0,35831444.0,31760.48828125,,,
11,1089,32303438.0,32306382.0,29432.06640625,,,
11,1099,33248056.0,33249900.0,18438.283203125,,,
11,1109,34126920.0,34130992.0,40726.98828125,,,
11,1119,32551868.0,32556602.0,47330.0859375,,,
11,1127,,,,33868040.0,33869148.0,11147.7724609375
12,1129,33941572.0,33946328.0,47571.62109375,,,
12,1139,32931656.0,32935888.0,42324.44921875,,,
12,1149,32751712.0,32755922.0,42107.83203125,,,
12,1159,31401892.0,31402984.0,10925.30859375,,,
12,1169,34854576.0,34856932.0,23544.16796875,,,
12,1179,32517776.0,32521046.0,32704.87109375,,,
12,1189,32120944.0,32123226.0,22818.62109375,,,
12,1199,32897494.0,32899228.0,17334.53515625,,,
12,1209,34671856.0,34673712.0,18552.158203125,,,
12,1219,31128700.0,31130046.0,13469.955078125,,,
12,1221,,,,33867948.0,33868368.0,4044.35205078125
13,1229,33946416.0,33950996.0,45793.3671875,,,
13,1239,33107590.0,33109874.0,22840.6171875,,,
13,1249,32955176.0,32959226.0,40504.7421875,,,
13,1259,33855192.0,33859384.0,41938.19921875,,,
13,1269,32921158.0,32924074.0,29166.5,,,
13,1279,35294484.0,35298948.0,44643.23046875,,,
13,1289,33336556.0,33342810.0,62546.1015625,,,
13,1299,32442144.0,32444804.0,26590.775390625,,,
13,1309,32912240.0,32914200.0,19599.19140625,,,
13,1315,,,,33868964.0,33870096.0,11321.9267578125
14,1319,33861536.0,33863128.0,15911.8603515625,,,
14,1329,32747996.0,32749876.0,18806.845703125,,,
14,1339,32104976.0,32108674.0,36989.23828125,,,
14,1349,34318688.0,34320268.0,15788.6630859375,,,
14,1359,33905948.0,33909536.0,35890.58984375,,,
14,1369,33234432.0,33238930.0,44984.0,,,
14,1379,37544864.0,37553380.0,85171.234375,,,
14,1389,32201564.0,32203518.0,19533.640625,,,
14,1399,33974864.0,33981652.0,67868.046875,,,
14,1409,31857132.0,31861410.0,42789.18359375,,,
14,1409,,,,33867248.0,33871300.0,40628.11328125
15,1419,34780572.0,34783348.0,27764.462890625,,,
15,1429,32782896.0,32786020.0,31245.390625,,,
15,1439,30320716.0,30325460.0,47446.2421875,,,
15,1449,33268908.0,33271496.0,25887.029296875,,,
15,1459,36909564.0,36910784.0,12203.7060546875,,,
15,1469,33949368.0,33959480.0,101108.671875,,,
15,1479,34480876.0,34484156.0,32787.984375,,,
15,1489,33903088.0,33907192.0,41049.84765625,,,
15,1499,35524856.0,35555284.0,304271.71875,,,
15,1503,,,,33866548.0,58533900.0,246673552.0
16,1509,33143952.0,33387336.0,2433844.25,,,
16,1519,34319256.0,34793480.0,4742230.0,,,
16,1529,34097008.0,34154736.0,577285.3125,,,
16,1539,34098376.0,34290124.0,1917475.25,,,
16,1549,31176438.0,31328930.0,1524918.375,,,
16,1559,34475344.0,35022288.0,5469425.0,,,
16,1569,33946304.0,34331408.0,3851037.25,,,
16,1579,35132720.0,35563144.0,4304257.0,,,
16,1589,34642076.0,34931404.0,2893261.75,,,
16,1597,,,,33871080.0,35212404.0,13413256.0
17,1599,34369032.0,34931684.0,5626500.5,,,
17,1609,34254604.0,35022120.0,7675155.5,,,
17,1619,34136764.0,34639056.0,5022937.5,,,
17,1629,31348406.0,31658082.0,3096755.0,,,
17,1639,32999024.0,33708668.0,7096455.0,,,
17,1649,34570752.0,35352096.0,7813433.5,,,
17,1659,30309110.0,30712412.0,4033014.5,,,
17,1669,35168804.0,35594672.0,4258662.0,,,
17,1679,33116956.0,33711412.0,5944566.0,,,
17,1689,33693576.0,33905188.0,2116135.75,,,
17,1691,,,,33871052.0,34770396.0,8993393.0
18,1699,30874292.0,31573916.0,6996235.0,,,
18,1709,33352990.0,33696452.0,3434633.0,,,
18,1719,33040924.0,33380860.0,3399365.25,,,
18,1729,35341572.0,36116236.0,7746627.0,,,
18,1739,33356924.0,59914888.0,265579616.0,,,
18,1749,32864208.0,33227324.0,3631168.0,,,
18,1759,34653900.0,34827016.0,1731156.5,,,
18,1769,32591558.0,32954882.0,3633241.75,,,
18,1779,35550048.0,35993628.0,4435800.0,,,
18,1785,,,,33870036.0,34318524.0,4484943.0
19,1789,35696320.0,36103376.0,4070548.25,,,
19,1799,34852912.0,35126432.0,2735181.0,,,
19,1809,34577456.0,35026448.0,4489936.0,,,
19,1819,33667116.0,40259288.0,65921724.0,,,
19,1829,35593888.0,36129648.0,5357604.5,,,
19,1839,34392172.0,34735308.0,3431366.5,,,
19,1849,33674336.0,34419400.0,7450628.5,,,
19,1859,33714316.0,34071084.0,3567673.5,,,
19,1869,33160476.0,33416372.0,2558958.25,,,
19,1879,34893104.0,35286652.0,3935483.25,,,
19,1879,,,,33870044.0,40506476.0,66364292.0
20,1889,31967748.0,32275544.0,3077959.75,,,
20,1899,34605448.0,35046544.0,4410948.0,,,
20,1909,34505612.0,34825888.0,3202740.25,,,
20,1919,34845588.0,35202788.0,3571994.0,,,
20,1929,35790888.0,36466432.0,6755451.5,,,
20,1939,32949248.0,33258200.0,3089521.25,,,
20,1949,33061664.0,33524028.0,4623631.0,,,
20,1959,32593164.0,32977844.0,3846810.0,,,
20,1969,34726016.0,35042324.0,3163063.0,,,
20,1973,,,,33871876.0,34580944.0,7090610.0
21,1979,32715804.0,33000828.0,2850237.25,,,
21,1989,34997292.0,35300476.0,3031856.25,,,
21,1999,32268966.0,32660404.0,3914384.25,,,
21,2009,34132736.0,34793664.0,6609273.5,,,
21,2019,32392688.0,32797850.0,4051614.5,,,
21,2029,32684972.0,32908602.0,2236297.75,,,
21,2039,33567136.0,34018616.0,4514820.0,,,
21,2049,34986952.0,35630624.0,6436720.0,,,
21,2059,34583824.0,35529156.0,9453320.0,,,
21,2067,,,,33870856.0,49860200.0,159893504.0
22,2069,34201596.0,34846248.0,6446506.5,,,
22,2079,33614320.0,33988320.0,3740011.75,,,
22,2089,31653638.0,32002690.0,3490524.25,,,
22,2099,33145212.0,33525878.0,3806664.0,,,
22,2109,33322192.0,33603856.0,2816649.5,,,
22,2119,36399452.0,37722412.0,13229603.0,,,
22,2129,30451412.0,30975548.0,5241355.0,,,
22,2139,34744984.0,37011168.0,22661824.0,,,
22,2149,32564838.0,33285658.0,7208205.5,,,
22,2159,32128104.0,32446324.0,3182208.5,,,
22,2161,,,,33870516.0,47810468.0,139399392.0
23,2169,34042304.0,34420576.0,3782710.5,,,
23,2179,33242716.0,33746248.0,5035334.0,,,
23,2189,32725862.0,33185050.0,4591884.5,,,
23,2199,34496972.0,35036900.0,5399263.0,,,
23,2209,33888624.0,34263440.0,3748170.25,,,
23,2219,31665094.0,32103962.0,4388683.5,,,
23,2229,35064056.0,35459436.0,3953794.0,,,
23,2239,33952988.0,34651376.0,6983861.5,,,
23,2249,35728688.0,36103872.0,3751820.25,,,
23,2255,,,,33870972.0,37595812.0,37248424.0
24,2259,31182768.0,31570478.0,3877102.25,,,
24,2269,nan,nan,nan,,,
24,2279,nan,nan,nan,,,
24,2289,nan,nan,nan,,,
24,2299,nan,nan,nan,,,
24,2309,nan,nan,nan,,,
24,2319,nan,nan,nan,,,
24,2329,nan,nan,nan,,,
24,2339,nan,nan,nan,,,
24,2349,nan,nan,nan,,,
24,2349,,,,nan,nan,nan
