epoch,step,train_loss,val_loss
0,9,35274288.0,
0,12,,33428904.0
1,19,32974118.0,
1,25,,33375112.0
2,29,31373004.0,
2,38,,33198000.0
3,39,31799998.0,
3,49,31458076.0,
3,51,,33119908.0
4,59,33950576.0,
4,64,,32227764.0
5,69,34854436.0,
5,77,,31141396.0
6,79,36191556.0,
6,89,32844976.0,
6,90,,30561012.0
7,99,32929616.0,
7,103,,30918218.0
8,109,31325174.0,
8,116,,29833846.0
9,119,28220726.0,
9,129,28442916.0,
9,129,,29502704.0
10,139,28020414.0,
10,142,,26222790.0
11,149,27471628.0,
11,155,,26476682.0
12,159,23562896.0,
12,168,,22812062.0
13,169,25994340.0,
13,179,23285388.0,
13,181,,23056308.0
14,189,18457058.0,
14,194,,21324642.0
15,199,20080640.0,
15,207,,17782452.0
16,209,19101184.0,
16,219,15435147.0,
16,220,,15764388.0
17,229,13461050.0,
17,233,,15516910.0
18,239,10857527.0,
18,246,,10614260.0
19,249,9678762.0,
19,259,8752544.0,
19,259,,9031669.0
20,269,7051769.0,
20,272,,9678668.0
21,279,5447213.5,
21,285,,7379451.5
22,289,4962861.0,
22,298,,8483562.0
23,299,3411981.5,
23,309,3095488.75,
23,311,,5888130.0
24,319,2156590.5,
24,324,,2839797.75
25,329,2064159.75,
25,337,,2855807.75
26,339,1527183.0,
26,349,806234.1875,
26,350,,1265351.625
27,359,436567.0,
27,363,,861762.75
28,369,388959.9375,
28,376,,1110690.125
29,379,388016.6875,
29,389,297756.25,
29,389,,797843.9375
30,399,574867.25,
30,402,,460688.15625
31,409,266246.75,
31,415,,372038.875
32,419,375732.34375,
32,428,,395590.46875
33,429,643677.75,
33,439,433261.96875,
33,441,,1338069.625
34,449,350933.625,
34,454,,1222059.0
35,459,315706.3125,
35,467,,418549.1875
36,469,221397.546875,
36,479,703153.6875,
36,480,,231337.078125
37,489,146384.71875,
37,493,,326650.1875
38,499,265904.3125,
38,506,,291650.5
39,509,180762.96875,
39,519,171040.09375,
39,519,,365305.15625
40,529,157653.3125,
40,532,,264186.96875
41,539,142807.21875,
41,545,,332179.125
42,549,291184.125,
42,558,,405787.4375
43,559,159268.8125,
43,569,235647.171875,
43,571,,317692.1875
44,579,133966.734375,
44,584,,365924.53125
45,589,137345.40625,
45,597,,344961.90625
46,599,350443.625,
46,609,517392.9375,
46,610,,333082.96875
47,619,186021.59375,
47,623,,309496.34375
48,629,312532.75,
48,636,,708838.1875
49,639,398739.875,
49,649,162842.140625,
49,649,,404532.84375
50,659,177197.84375,
50,662,,253045.0
51,669,204895.3125,
51,675,,670216.625
52,679,175326.484375,
52,688,,245952.578125
53,689,167656.328125,
53,699,158569.5625,
53,701,,273569.25
54,709,176192.71875,
54,714,,594933.25
55,719,230456.96875,
55,727,,296148.84375
56,729,219320.046875,
56,739,216087.921875,
56,740,,421558.40625
