epoch,step,train_loss,val_loss
0,9,25782576.0,
0,12,,25637552.0
1,19,26199536.0,
1,25,,25579376.0
2,29,25281174.0,
2,38,,25491160.0
3,39,25474432.0,
3,49,26304130.0,
3,51,,25357794.0
4,59,25744012.0,
4,64,,25106174.0
5,69,24469956.0,
5,77,,24689656.0
6,79,26001444.0,
6,89,25850984.0,
6,90,,24245434.0
7,99,23415688.0,
7,103,,23785170.0
8,109,21634474.0,
8,116,,22868068.0
9,119,22484898.0,
9,129,23748762.0,
9,129,,22120958.0
10,139,20937706.0,
10,142,,20876968.0
11,149,22167312.0,
11,155,,20083680.0
12,159,18330388.0,
12,168,,18478540.0
13,169,19032292.0,
13,179,14782488.0,
13,181,,17327230.0
14,189,16764628.0,
14,194,,16108314.0
15,199,13731462.0,
15,207,,13560655.0
16,209,12294769.0,
16,219,10927565.0,
16,220,,12350062.0
17,229,11024764.0,
17,233,,10221960.0
18,239,9318854.0,
18,246,,8867268.0
19,249,7415612.0,
19,259,6827556.0,
19,259,,8305625.5
20,269,5254678.0,
20,272,,5881015.5
21,279,5268761.0,
21,285,,5148105.0
22,289,3337031.0,
22,298,,4327833.0
23,299,2339691.75,
23,309,2148415.0,
23,311,,3741942.5
24,319,1622723.75,
24,324,,1980658.5
25,329,958012.875,
25,337,,1314836.75
26,339,815894.625,
26,349,488516.5,
26,350,,616977.1875
27,359,682698.8125,
27,363,,722126.5625
28,369,526520.125,
28,376,,287529.75
29,379,384538.59375,
29,389,266954.125,
29,389,,478470.375
30,399,561490.75,
30,402,,357499.09375
31,409,320700.78125,
31,415,,468038.96875
32,419,147618.9375,
32,428,,516884.6875
33,429,157527.21875,
33,439,291723.0625,
33,441,,499866.96875
34,449,331862.5,
34,454,,370617.375
35,459,162524.59375,
35,467,,728138.25
36,469,142233.5,
36,479,201176.46875,
36,480,,1883827.5
37,489,230236.890625,
37,493,,455388.375
38,499,265367.125,
38,506,,667541.25
39,509,282698.21875,
39,519,163787.46875,
39,519,,874207.4375
40,529,153112.09375,
40,532,,635354.375
41,539,227439.5625,
41,545,,273200.53125
42,549,199071.75,
42,558,,304657.3125
43,559,235917.875,
43,569,163271.84375,
43,571,,894256.625
44,579,262994.4375,
44,584,,221862.5
45,589,89787.0,
45,597,,413705.03125
46,599,712043.0625,
46,609,166620.96875,
46,610,,525814.0625
47,619,156107.25,
47,623,,300956.8125
48,629,154552.9375,
48,636,,346707.46875
49,639,143911.6875,
49,649,529549.875,
49,649,,245832.140625
50,659,149515.78125,
50,662,,621371.1875
51,669,161867.34375,
51,675,,313229.875
52,679,132825.78125,
52,688,,260775.953125
53,689,146411.09375,
53,699,114208.5859375,
53,701,,315718.90625
54,709,241672.53125,
54,714,,517191.3125
55,719,165866.46875,
55,727,,327717.375
56,729,163399.546875,
56,739,180260.90625,
56,740,,492525.3125
57,749,153501.875,
57,753,,260800.578125
58,759,241481.8125,
58,766,,391087.71875
59,769,160390.6875,
59,779,102428.125,
59,779,,290168.6875
60,789,241311.34375,
60,792,,352525.625
61,799,128615.0859375,
61,805,,270008.6875
62,809,179446.875,
62,818,,373942.03125
63,819,217983.96875,
63,829,139303.5625,
63,831,,287663.4375
64,839,321419.625,
64,844,,341883.46875
