epoch,step,train_loss,val_loss
0,9,31938598.0,
0,12,,33461008.0
1,19,34237656.0,
1,25,,33410560.0
2,29,31987760.0,
2,38,,33234648.0
3,39,36950148.0,
3,49,33892160.0,
3,51,,32949282.0
4,59,32776656.0,
4,64,,33204664.0
5,69,32653174.0,
5,77,,32448536.0
6,79,32235008.0,
6,89,33081992.0,
6,90,,32032604.0
7,99,30251110.0,
7,103,,31090078.0
8,109,30283782.0,
8,116,,30998500.0
9,119,28863920.0,
9,129,30088644.0,
9,129,,29088056.0
10,139,28643100.0,
10,142,,27613640.0
11,149,26133126.0,
11,155,,26193356.0
12,159,24018656.0,
12,168,,24599336.0
13,169,23460736.0,
13,179,24242836.0,
13,181,,23290056.0
14,189,20182090.0,
14,194,,17056500.0
15,199,19650488.0,
15,207,,20932586.0
16,209,16738054.0,
16,219,16310307.0,
16,220,,15676714.0
17,229,12092235.0,
17,233,,11860598.0
18,239,10470291.0,
18,246,,11088905.0
19,249,9249305.0,
19,259,8150787.0,
19,259,,9718063.0
20,269,6669296.0,
20,272,,7548347.0
21,279,5924736.0,
21,285,,5401357.5
22,289,4006887.5,
22,298,,3629219.75
23,299,2983475.5,
23,309,2051316.875,
23,311,,3622222.5
24,319,2181952.5,
24,324,,2201575.25
25,329,1520515.375,
25,337,,1896355.0
26,339,2353097.75,
26,349,476463.25,
26,350,,1476578.125
27,359,1025771.875,
27,363,,1012702.9375
28,369,368371.9375,
28,376,,660294.8125
29,379,689943.0,
29,389,712908.9375,
29,389,,532498.4375
30,399,277863.21875,
30,402,,591660.3125
31,409,288810.71875,
31,415,,763292.625
32,419,316578.75,
32,428,,384221.15625
33,429,300577.125,
33,439,248510.0,
33,441,,276085.53125
34,449,230035.171875,
34,454,,349854.28125
35,459,550363.375,
35,467,,384626.15625
36,469,237391.4375,
36,479,182251.75,
36,480,,440327.125
37,489,198564.921875,
37,493,,386693.375
38,499,122396.453125,
38,506,,524727.375
39,509,454694.71875,
39,519,226094.671875,
39,519,,359535.8125
40,529,349605.0625,
40,532,,474580.71875
41,539,148714.8125,
41,545,,258574.0
42,549,405690.25,
42,558,,296073.3125
43,559,139890.90625,
43,569,265289.46875,
43,571,,450082.59375
44,579,139248.53125,
44,584,,308732.375
45,589,261024.21875,
45,597,,289784.6875
46,599,247008.625,
46,609,475949.6875,
46,610,,392920.1875
47,619,515714.4375,
47,623,,322970.53125
48,629,408538.0,
48,636,,338910.71875
49,639,204107.65625,
49,649,228626.6875,
49,649,,289580.375
50,659,292923.875,
50,662,,261601.515625
51,669,323007.375,
51,675,,344770.3125
52,679,244413.59375,
52,688,,310662.40625
53,689,197613.171875,
53,699,208255.625,
53,701,,224883.640625
54,709,190310.15625,
54,714,,332266.5
55,719,253746.5625,
55,727,,317065.09375
56,729,120457.171875,
56,739,233697.421875,
56,740,,333871.84375
57,749,348519.28125,
57,753,,323247.375
58,759,175462.5625,
58,766,,294900.90625
59,769,178176.171875,
59,779,180140.546875,
59,779,,279057.28125
60,789,123006.421875,
60,792,,283084.3125
61,799,158070.109375,
61,805,,320016.53125
62,809,110872.2734375,
62,818,,293742.3125
63,819,207674.796875,
63,829,200016.671875,
63,831,,224599.5
64,839,178120.34375,
64,844,,355740.75
65,849,250545.421875,
65,857,,235522.5625
66,859,356889.75,
66,869,223047.15625,
66,870,,349837.375
67,879,196518.09375,
67,883,,282251.09375
68,889,251636.6875,
68,896,,343093.46875
69,899,194622.171875,
69,909,224146.125,
69,909,,253113.6875
70,919,134294.0,
70,922,,319071.96875
71,929,237398.84375,
71,935,,270072.90625
72,939,183057.171875,
72,948,,272116.96875
73,949,232669.65625,
73,959,227627.671875,
73,961,,257578.4375
74,969,248828.34375,
74,974,,333128.03125
75,979,377523.8125,
75,987,,280272.53125
76,989,366583.9375,
76,999,277661.4375,
76,1000,,266791.3125
77,1009,138975.21875,
77,1013,,337918.96875
78,1019,190606.75,
78,1026,,317620.75
79,1029,168887.359375,
79,1039,230762.59375,
79,1039,,309768.90625
80,1049,391947.21875,
80,1052,,289793.8125
81,1059,273247.46875,
81,1065,,359123.28125
82,1069,267273.5625,
82,1078,,332176.03125
83,1079,123087.5546875,
83,1089,207170.84375,
83,1091,,250658.765625
