epoch,step,train_loss,val_loss
0,9,33836140.0,
0,12,,34705824.0
1,19,30826726.0,
1,25,,34651312.0
2,29,34402588.0,
2,38,,34358744.0
3,39,32952614.0,
3,49,32885132.0,
3,51,,34141404.0
4,59,32258374.0,
4,64,,33468738.0
5,69,35270992.0,
5,77,,33705660.0
6,79,30843636.0,
6,89,33724568.0,
6,90,,32926790.0
7,99,31419894.0,
7,103,,30869626.0
8,109,30244384.0,
8,116,,31290682.0
9,119,28239632.0,
9,129,27263668.0,
9,129,,30250882.0
10,139,26081598.0,
10,142,,28422232.0
11,149,25908142.0,
11,155,,24185176.0
12,159,25789704.0,
12,168,,25143068.0
13,169,23980246.0,
13,179,21018964.0,
13,181,,22042420.0
14,189,20980480.0,
14,194,,22363838.0
15,199,18167012.0,
15,207,,16367761.0
16,209,16496680.0,
16,219,13010192.0,
16,220,,16094597.0
17,229,12133606.0,
17,233,,12946074.0
18,239,10887087.0,
18,246,,10141292.0
19,249,9344542.0,
19,259,7261741.5,
19,259,,7235582.5
20,269,6072525.5,
20,272,,7528920.5
21,279,5878634.0,
21,285,,5485080.5
22,289,3986205.5,
22,298,,4362469.0
23,299,4060825.5,
23,309,3389816.75,
23,311,,3051686.5
24,319,2144131.25,
24,324,,2084975.0
25,329,1240308.75,
25,337,,1499651.25
26,339,1268901.625,
26,349,903230.625,
26,350,,1167300.0
27,359,597555.6875,
27,363,,709000.8125
28,369,330673.59375,
28,376,,803911.625
29,379,273913.625,
29,389,779061.25,
29,389,,548441.0
30,399,298436.4375,
30,402,,381035.59375
31,409,149581.34375,
31,415,,353170.59375
32,419,415960.59375,
32,428,,314899.6875
33,429,467331.21875,
33,439,516977.0625,
33,441,,489109.0
34,449,262281.46875,
34,454,,294284.5
35,459,568990.4375,
35,467,,350469.71875
36,469,204034.5,
36,479,303170.46875,
36,480,,430591.0
37,489,241096.375,
37,493,,347223.96875
38,499,324708.46875,
38,506,,267746.25
39,509,376556.09375,
39,519,285781.21875,
39,519,,268499.65625
40,529,236714.296875,
40,532,,391984.6875
41,539,255873.671875,
41,545,,514902.875
42,549,206685.0,
42,558,,380655.75
43,559,297373.25,
43,569,363161.6875,
43,571,,308116.15625
44,579,117240.8984375,
44,584,,334077.875
45,589,433916.75,
45,597,,261156.0
46,599,154822.734375,
46,609,150203.8125,
46,610,,267559.125
47,619,102290.609375,
47,623,,244590.65625
48,629,337768.09375,
48,636,,300672.25
49,639,239440.296875,
49,649,305775.34375,
49,649,,256954.71875
50,659,180999.03125,
50,662,,294565.40625
51,669,260373.71875,
51,675,,264767.59375
52,679,190938.96875,
52,688,,432995.09375
53,689,160000.984375,
53,699,217970.375,
53,701,,240286.796875
54,709,175815.84375,
54,714,,295317.5
55,719,400292.84375,
55,727,,322719.25
56,729,254970.75,
56,739,173584.046875,
56,740,,281597.25
57,749,212133.484375,
57,753,,270640.03125
58,759,208243.125,
58,766,,283710.40625
59,769,199662.125,
59,779,175903.46875,
59,779,,283310.34375
60,789,110312.546875,
60,792,,245407.984375
61,799,265930.75,
61,805,,309088.25
62,809,202961.609375,
62,818,,379961.46875
63,819,201907.78125,
63,829,271563.75,
63,831,,259045.359375
64,839,259597.625,
64,844,,305125.40625
65,849,379752.75,
65,857,,223626.703125
66,859,343630.5,
66,869,163874.984375,
66,870,,294285.1875
67,879,193887.171875,
67,883,,231711.359375
68,889,200690.34375,
68,896,,305449.40625
69,899,96651.5625,
69,909,337756.3125,
69,909,,315281.59375
70,919,197073.71875,
70,922,,270842.75
71,929,143914.375,
71,935,,367267.96875
72,939,287515.3125,
72,948,,272056.53125
73,949,227827.546875,
73,959,210253.5,
73,961,,331978.59375
74,969,184505.75,
74,974,,247330.765625
75,979,370015.125,
75,987,,318209.34375
76,989,236615.6875,
76,999,249037.75,
76,1000,,296650.40625
77,1009,271492.5625,
77,1013,,280551.96875
78,1019,186293.65625,
78,1026,,347457.84375
79,1029,167627.34375,
79,1039,145845.875,
79,1039,,247345.953125
80,1049,120080.296875,
80,1052,,283384.5625
81,1059,184008.09375,
81,1065,,289747.125
82,1069,255016.734375,
82,1078,,309773.03125
83,1079,178809.84375,
83,1089,318742.75,
83,1091,,277630.09375
84,1099,210098.46875,
84,1104,,293344.75
85,1109,265904.875,
85,1117,,323835.03125
