epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,33597208.0,35706936.0,21097292.0,,,
0,19,35483992.0,35598076.0,1140836.5,,,
0,29,34619948.0,34772828.0,1528814.875,,,
0,39,33212776.0,33218170.0,53933.43359375,,,
0,49,34367036.0,34385364.0,183292.8125,,,
0,59,36325760.0,36338380.0,126204.8359375,,,
0,69,34333720.0,34342136.0,84163.015625,,,
0,79,34394232.0,34398360.0,41269.53125,,,
0,89,33372560.0,33378644.0,60845.8359375,,,
0,93,,,,33922920.0,33926620.0,36960.5859375
1,99,32001360.0,32005156.0,37965.9140625,,,
1,109,33071470.0,33075536.0,40657.13671875,,,
1,119,34572456.0,34576728.0,42727.07421875,,,
1,129,33203772.0,33207102.0,33298.71875,,,
1,139,31025160.0,31027674.0,25147.6796875,,,
1,149,33253100.0,33256858.0,37581.69140625,,,
1,159,34216964.0,34219944.0,29799.779296875,,,
1,169,32220870.0,32224870.0,39992.81640625,,,
1,179,35748108.0,35749992.0,18821.849609375,,,
1,187,,,,33923584.0,33924208.0,6291.76953125
2,189,34380372.0,34383128.0,27557.33203125,,,
2,199,33183696.0,33186536.0,28403.1015625,,,
2,209,36207776.0,36211436.0,36606.95703125,,,
2,219,33510444.0,33516036.0,55927.35546875,,,
2,229,35274640.0,35279068.0,44268.6640625,,,
2,239,35654944.0,35663776.0,88303.109375,,,
2,249,33386806.0,33388154.0,13476.1181640625,,,
2,259,31965552.0,31968890.0,33379.93359375,,,
2,269,34429752.0,34430880.0,11261.1884765625,,,
2,279,34582808.0,34591588.0,87809.9140625,,,
2,281,,,,33923676.0,33924220.0,5451.658203125
3,289,34379372.0,34383856.0,44843.59765625,,,
3,299,33059158.0,33062584.0,34256.07421875,,,
3,309,34720008.0,34721284.0,12749.1884765625,,,
3,319,33255032.0,33259132.0,41004.12109375,,,
3,329,32899212.0,32903030.0,38187.4140625,,,
3,339,33794788.0,33799096.0,43099.625,,,
3,349,33148502.0,33149486.0,9831.634765625,,,
3,359,33484918.0,33493454.0,85354.3203125,,,
3,369,34692704.0,34695856.0,31514.8203125,,,
3,375,,,,33923500.0,33924048.0,5627.2373046875
4,379,33078856.0,33084728.0,58720.1484375,,,
4,389,33464320.0,33467816.0,34962.36328125,,,
4,399,33237764.0,33243450.0,56853.33203125,,,
4,409,33140972.0,33143000.0,20277.59375,,,
4,419,33225436.0,33229142.0,37053.50390625,,,
4,429,32531232.0,32534408.0,31751.64453125,,,
4,439,33771792.0,33774896.0,31059.501953125,,,
4,449,32883638.0,32886822.0,31845.396484375,,,
4,459,32351844.0,32354258.0,24142.841796875,,,
4,469,33975852.0,33979276.0,34242.22265625,,,
4,469,,,,33923240.0,33923852.0,6155.5791015625
5,479,35342172.0,35346408.0,42340.20703125,,,
5,489,34609552.0,34612812.0,32596.787109375,,,
5,499,35986504.0,35993116.0,66113.3828125,,,
5,509,31021968.0,31025192.0,32241.474609375,,,
5,519,36132672.0,36134500.0,18292.693359375,,,
5,529,33168974.0,33172030.0,30564.529296875,,,
5,539,nan,nan,nan,,,
5,549,nan,nan,nan,,,
5,559,nan,nan,nan,,,
5,563,,,,nan,nan,nan
