epoch,step,train_loss,val_loss
0,9,32906390.0,
0,19,29690728.0,
0,29,28403622.0,
0,39,16710344.0,
0,49,6332477.5,
0,49,,4843534.0
1,59,222669.421875,
1,69,1478991.25,
1,79,334167.5,
1,89,267349.5,
1,99,276788.0625,
1,99,,258473.21875
2,109,381921.125,
2,119,229465.3125,
2,129,312001.75,
2,139,230794.21875,
2,149,341473.8125,
2,149,,250421.65625
3,159,210773.6875,
3,169,255682.21875,
3,179,330417.875,
3,189,256978.59375,
3,199,332768.6875,
3,199,,248475.875
4,209,179660.46875,
4,219,175170.296875,
4,229,215172.90625,
4,239,267293.125,
4,249,233024.984375,
4,249,,251054.875
5,259,233237.71875,
5,269,170212.875,
5,279,292989.75,
5,289,261725.546875,
5,299,246998.5625,
5,299,,242202.078125
6,309,225076.53125,
6,319,351847.5,
6,329,228507.1875,
6,339,221373.421875,
6,349,258214.25,
6,349,,239583.625
7,359,199946.40625,
7,369,273101.21875,
7,379,311960.4375,
7,389,275250.9375,
7,399,222905.90625,
7,399,,240280.484375
8,409,298817.34375,
8,419,231025.84375,
8,429,231703.71875,
8,439,361780.1875,
8,449,368619.5,
8,449,,237846.765625
9,459,193178.171875,
9,469,193112.1875,
9,479,195992.625,
9,489,315149.875,
9,499,322150.9375,
9,499,,230323.953125
10,509,236611.75,
10,519,223895.71875,
10,529,347982.75,
10,539,135178.578125,
10,549,175727.546875,
10,549,,227202.4375
11,559,253564.671875,
11,569,224112.40625,
11,579,192045.921875,
11,589,303635.5,
11,599,236078.75,
11,599,,239201.21875
12,609,278544.125,
12,619,288935.625,
12,629,242289.375,
12,639,194726.671875,
12,649,342029.25,
12,649,,220784.3125
13,659,276495.53125,
13,669,306604.6875,
13,679,247925.921875,
13,689,251366.3125,
13,699,305917.4375,
13,699,,217819.015625
14,709,228821.984375,
14,719,348624.34375,
14,729,363914.875,
14,739,185489.34375,
14,749,263298.46875,
14,749,,215574.796875
15,759,172605.203125,
15,769,296113.25,
15,779,193543.046875,
15,789,204609.046875,
15,799,151378.75,
15,799,,211282.484375
16,809,181038.28125,
16,819,329504.0625,
16,829,262686.90625,
16,839,346416.8125,
16,849,183449.546875,
16,849,,209213.546875
17,859,192457.421875,
17,869,231594.921875,
17,879,155924.046875,
17,889,203592.6875,
17,899,313599.84375,
17,899,,205984.703125
18,909,249268.546875,
18,919,228850.34375,
18,929,78815.203125,
18,939,236730.0,
18,949,238795.921875,
18,949,,204566.546875
19,959,213803.75,
19,969,196072.125,
19,979,216090.5,
19,989,321689.0,
19,999,168901.4375,
19,999,,201150.140625
20,1009,347387.6875,
20,1019,274504.9375,
20,1029,199424.375,
20,1039,283732.0,
20,1049,188721.375,
20,1049,,201416.5625
21,1059,198225.625,
21,1069,153365.96875,
21,1079,180143.21875,
21,1089,239982.46875,
21,1099,163369.40625,
21,1099,,198683.40625
22,1109,177490.96875,
22,1119,187733.625,
22,1129,137358.359375,
22,1139,198111.609375,
22,1149,189716.96875,
22,1149,,194170.421875
