epoch,step,train_loss,val_loss
0,9,32607732.0,
0,12,,34124492.0
1,19,35236800.0,
1,25,,34070404.0
2,29,34075240.0,
2,38,,33899440.0
3,39,32900166.0,
3,49,35029984.0,
3,51,,33659268.0
4,59,31002924.0,
4,64,,33637860.0
5,69,32569824.0,
5,77,,32976698.0
6,79,32244198.0,
6,89,29877696.0,
6,90,,32019176.0
7,99,33286960.0,
7,103,,30823534.0
8,109,29138276.0,
8,116,,30189988.0
9,119,30347432.0,
9,129,30153856.0,
9,129,,30114148.0
10,139,28342392.0,
10,142,,26819924.0
11,149,26443404.0,
11,155,,26472166.0
12,159,24716590.0,
12,168,,25507728.0
13,169,22197960.0,
13,179,21557788.0,
13,181,,23586186.0
14,189,19452258.0,
14,194,,21447022.0
15,199,21471632.0,
15,207,,18572122.0
16,209,17508790.0,
16,219,15571375.0,
16,220,,13293059.0
17,229,15217044.0,
17,233,,15985056.0
18,239,11542890.0,
18,246,,12559588.0
19,249,11153621.0,
19,259,9009725.0,
19,259,,11038267.0
20,269,6475239.0,
20,272,,8040968.5
21,279,5998241.5,
21,285,,6954023.5
22,289,5480171.5,
22,298,,5486030.0
23,299,4238645.0,
23,309,2935942.5,
23,311,,4082451.0
24,319,2424383.0,
24,324,,4062147.0
25,329,1352321.25,
25,337,,1959244.0
26,339,1226785.375,
26,349,2095390.875,
26,350,,1723098.75
27,359,593982.25,
27,363,,1395198.125
28,369,749275.4375,
28,376,,864029.125
29,379,966489.375,
29,389,311931.875,
29,389,,771267.375
30,399,565857.125,
30,402,,707943.25
31,409,353366.625,
31,415,,370952.09375
32,419,339023.65625,
32,428,,550337.625
33,429,299317.09375,
33,439,188581.65625,
33,441,,498297.6875
34,449,284201.0625,
34,454,,410213.03125
35,459,229449.046875,
35,467,,667818.5
36,469,313566.375,
36,479,195379.34375,
36,480,,600523.5
37,489,147459.96875,
37,493,,691730.9375
38,499,360775.84375,
38,506,,628952.375
39,509,252678.09375,
39,519,199429.3125,
39,519,,473557.28125
40,529,683535.0625,
40,532,,286408.125
41,539,241821.484375,
41,545,,262540.875
42,549,251303.5625,
42,558,,539080.0625
43,559,271557.1875,
43,569,193382.296875,
43,571,,294108.0625
44,579,124247.5234375,
44,584,,363258.15625
45,589,230857.96875,
45,597,,304216.09375
46,599,214068.6875,
46,609,188218.6875,
46,610,,393487.90625
47,619,399348.34375,
47,623,,363498.46875
48,629,542215.4375,
48,636,,422166.84375
49,639,219491.625,
49,649,465832.25,
49,649,,373627.03125
50,659,375619.25,
50,662,,293392.03125
51,669,116790.625,
51,675,,334018.40625
52,679,248495.0,
52,688,,373235.96875
53,689,425719.5625,
53,699,207154.75,
53,701,,361307.53125
54,709,298150.9375,
54,714,,367289.96875
55,719,259719.4375,
55,727,,301774.78125
56,729,374616.0625,
56,739,262791.4375,
56,740,,326948.6875
57,749,155716.359375,
57,753,,353475.25
58,759,262622.25,
58,766,,337957.96875
59,769,231709.484375,
59,779,202062.171875,
59,779,,332387.625
60,789,251066.21875,
60,792,,331470.25
61,799,143829.96875,
61,805,,296193.8125
