epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
36,3389,0.3938041925430298,2006930.25,20069298.0,,,
36,3399,0.4006832242012024,748840.9375,7488405.5,,,
36,3409,0.44771242141723633,2570284.0,25702834.0,,,
36,3419,0.4279410243034363,5920929.5,59209288.0,,,
36,3429,0.40190261602401733,1070296.375,10702960.0,,,
36,3439,0.42633241415023804,2078780.0,20787796.0,,,
36,3449,0.41544628143310547,3192967.75,31929672.0,,,
36,3459,0.42601558566093445,1182732.25,11827319.0,,,
36,3469,0.4052380323410034,1197640.0,11976396.0,,,
36,3477,,,,0.884120762348175,2.6110083383343186e+18,2.6110087231633883e+19
37,3479,0.9153162837028503,2.6801703685004984e+18,2.6801702035737543e+19,,,
37,3489,1.642949104309082,2.0163121307086488e+19,2.0163120427477185e+20,,,
37,3499,0.9603455066680908,44999861338112.0,449998621769728.0,,,
37,3509,3.9735183715820312,2.5156896910475264e+16,2.5156896480978534e+17,,,
37,3519,2.9301631450653076,3625447124369408.0,3.625447178056499e+16,,,
37,3529,3.3387503623962402,684131851698176.0,6841318114328576.0,,,
37,3539,2.7473182678222656,6993778049024.0,69937779441664.0,,,
37,3549,2.7675437927246094,1728847937536.0,17288479637504.0,,,
37,3559,3.0701637268066406,691964542976.0,6919645298688.0,,,
37,3569,2.9083707332611084,199239122944.0,1992391262208.0,,,
37,3571,,,,2.9698147773742676,347501494272.0,3475015467008.0
38,3579,3.122264862060547,416354402304.0,4163544023040.0,,,
38,3589,2.544161081314087,298219732992.0,2982197329920.0,,,
38,3599,2.743945837020874,133429256192.0,1334292512768.0,,,
38,3609,2.962177276611328,74945757184.0,749457571840.0,,,
38,3619,3.190769672393799,83951493120.0,839514914816.0,,,
38,3629,3.0328097343444824,121031245824.0,1210312425472.0,,,
38,3639,3.2993717193603516,69549850624.0,695498506240.0,,,
38,3649,2.9911789894104004,71860674560.0,718606696448.0,,,
38,3659,3.071249008178711,64488906752.0,644889051136.0,,,
38,3665,,,,2.964040994644165,51704012800.0,517040111616.0
39,3669,2.8579154014587402,37133766656.0,371337658368.0,,,
39,3679,2.809447765350342,42203975680.0,422039748608.0,,,
39,3689,2.730724334716797,44524695552.0,445246930944.0,,,
39,3699,2.8233046531677246,27447064576.0,274470633472.0,,,
39,3709,2.8315834999084473,26090641408.0,260906418176.0,,,
39,3719,2.989840269088745,16395536384.0,163955359744.0,,,
39,3729,2.9103171825408936,18522419200.0,185224183808.0,,,
39,3739,3.025071620941162,17229887488.0,172298862592.0,,,
39,3749,3.286593198776245,9637141504.0,96371417088.0,,,
39,3759,2.959407329559326,7911372288.0,79113723904.0,,,
39,3759,,,,2.9637398719787598,7610830848.0,76108300288.0
40,3769,2.7598092555999756,4681475072.0,46814748672.0,,,
40,3779,2.8938214778900146,6922753024.0,69227528192.0,,,
40,3789,3.031066417694092,3265879296.0,32658792448.0,,,
40,3799,2.9984776973724365,2122394624.0,21223946240.0,,,
40,3809,2.918292999267578,984877888.0,9848778752.0,,,
40,3819,2.8648948669433594,2581785088.0,25817849856.0,,,
40,3829,2.6382389068603516,1455249280.0,14552492032.0,,,
40,3839,3.06941294670105,1343471616.0,13434716160.0,,,
40,3849,2.8880882263183594,1175219072.0,11752190976.0,,,
40,3853,,,,2.963667631149292,1566487808.0,15664880640.0
41,3859,2.783909797668457,1962641792.0,19626418176.0,,,
41,3869,3.260167121887207,2202743552.0,22027436032.0,,,
41,3879,2.9727091789245605,1077071104.0,10770710528.0,,,
41,3889,3.0370097160339355,1754794880.0,17547948032.0,,,
41,3899,2.7791056632995605,3451852544.0,34518523904.0,,,
41,3909,2.622868537902832,2526503168.0,25265031168.0,,,
41,3919,2.9760403633117676,7692891648.0,76928917504.0,,,
41,3929,2.6740329265594482,18904141824.0,189041410048.0,,,
41,3939,3.1566591262817383,20252770304.0,202527703040.0,,,
41,3947,,,,2.9646317958831787,13557823488.0,135578238976.0
42,3949,3.0351715087890625,18529964032.0,185299632128.0,,,
42,3959,2.9393649101257324,8154506752.0,81545068544.0,,,
42,3969,3.1331324577331543,5773611520.0,57736114176.0,,,
42,3979,3.076108932495117,8294803968.0,82948038656.0,,,
42,3989,2.7974212169647217,4021282560.0,40212824064.0,,,
42,3999,2.750333547592163,3976974336.0,39769743360.0,,,
42,4009,2.979478359222412,1894432640.0,18944325632.0,,,
42,4019,2.7006192207336426,1372803072.0,13728030720.0,,,
42,4029,2.9499940872192383,1301277568.0,13012775936.0,,,
42,4039,3.1228466033935547,1103652992.0,11036529664.0,,,
42,4041,,,,2.963798761367798,1470084096.0,14700837888.0
43,4049,2.7432048320770264,811736629248.0,8117366030336.0,,,
43,4059,3.091045379638672,3504867115008.0,35048671674368.0,,,
43,4069,3.0602121353149414,4446001561600.0,44460012470272.0,,,
43,4079,2.8811330795288086,3461214371840.0,34612143194112.0,,,
43,4089,2.7925660610198975,4967984267264.0,49679840575488.0,,,
43,4099,2.7858080863952637,4422001754112.0,44220018589696.0,,,
43,4109,3.1271166801452637,1667450798080.0,16674507980800.0,,,
43,4119,3.380345106124878,1293725728768.0,12937257287680.0,,,
43,4129,2.8653006553649902,1689493569536.0,16894935433216.0,,,
43,4135,,,,3.001026153564453,1711947251712.0,17119472254976.0
44,4139,2.916243314743042,1620994031616.0,16209940578304.0,,,
44,4149,2.7499022483825684,1875977568256.0,18759775420416.0,,,
44,4159,2.972024440765381,1407110479872.0,14071104536576.0,,,
44,4169,3.117917537689209,991420219392.0,9914202193920.0,,,
44,4179,2.825653553009033,1160920825856.0,11609208520704.0,,,
44,4189,3.1558828353881836,1009603706880.0,10096036806656.0,,,
44,4199,2.9801840782165527,764690563072.0,7646905630720.0,,,
44,4209,2.8435988426208496,1135071854592.0,11350717759488.0,,,
44,4219,3.0514590740203857,477387194368.0,4773871878144.0,,,
44,4229,2.8221030235290527,859783233536.0,8597832466432.0,,,
44,4229,,,,3.0097432136535645,748236570624.0,7482366230528.0
45,4239,3.053570508956909,555345969152.0,5553459822592.0,,,
45,4249,3.2945239543914795,784722558976.0,7847225589760.0,,,
45,4259,2.7686660289764404,560922230784.0,5609222045696.0,,,
45,4269,3.2038187980651855,410308018176.0,4103080247296.0,,,
45,4279,2.9223556518554688,715260231680.0,7152602185728.0,,,
45,4289,3.13275408744812,628688420864.0,6286884208640.0,,,
45,4299,3.129098653793335,559333900288.0,5593338740736.0,,,
45,4309,3.2009449005126953,445674127360.0,4456741076992.0,,,
45,4319,2.926698684692383,446792007680.0,4467919945728.0,,,
45,4323,,,,3.0143911838531494,418077835264.0,4180778680320.0
