epoch,step,train_loss,val_loss
0,9,31388084.0,
0,12,,33121086.0
1,19,34531372.0,
1,25,,33050106.0
2,29,36192924.0,
2,38,,32966736.0
3,39,34994680.0,
3,49,31088036.0,
3,51,,32845248.0
4,59,31381196.0,
4,64,,32133972.0
5,69,34164584.0,
5,77,,31737228.0
6,79,31707094.0,
6,89,28845920.0,
6,90,,31857744.0
7,99,36486152.0,
7,103,,29793790.0
8,109,34383552.0,
8,116,,28860976.0
9,119,28389292.0,
9,129,31851644.0,
9,129,,27892816.0
10,139,29013788.0,
10,142,,27011100.0
11,149,27420688.0,
11,155,,26465874.0
12,159,24689388.0,
12,168,,24701878.0
13,169,24583424.0,
13,179,22270932.0,
13,181,,21816640.0
14,189,21996702.0,
14,194,,21243466.0
15,199,19911962.0,
15,207,,18331944.0
16,209,17672676.0,
16,219,15670863.0,
16,220,,16327396.0
17,229,14221288.0,
17,233,,11553480.0
18,239,11654500.0,
18,246,,12032835.0
19,249,10951005.0,
19,259,10130447.0,
19,259,,9696122.0
20,269,8225933.5,
20,272,,6694153.0
21,279,6257944.0,
21,285,,5945001.0
22,289,4404627.5,
22,298,,4424686.5
23,299,4128708.75,
23,309,4821296.0,
23,311,,3449939.75
24,319,2351289.5,
24,324,,2778736.0
25,329,3086020.75,
25,337,,1541888.375
26,339,1699800.375,
26,349,813133.375,
26,350,,1597053.75
27,359,505587.1875,
27,363,,1051976.375
28,369,486211.875,
28,376,,852921.0625
29,379,452050.25,
29,389,353934.84375,
29,389,,582539.375
30,399,249787.09375,
30,402,,530875.6875
31,409,281711.3125,
31,415,,568211.75
32,419,205362.46875,
32,428,,417200.8125
33,429,231378.921875,
33,439,291273.84375,
33,441,,381187.96875
34,449,311409.71875,
34,454,,324165.0625
35,459,566377.25,
35,467,,326443.59375
36,469,289507.125,
36,479,421270.75,
36,480,,403616.125
37,489,461237.75,
37,493,,323763.53125
38,499,244903.75,
38,506,,281288.40625
39,509,343854.6875,
39,519,150102.09375,
39,519,,324481.0625
40,529,182278.84375,
40,532,,428322.0
41,539,209605.859375,
41,545,,245067.484375
42,549,268648.6875,
42,558,,374681.3125
43,559,284441.625,
43,569,1057893.25,
43,571,,308432.03125
44,579,179269.484375,
44,584,,252410.046875
45,589,115987.7109375,
45,597,,264114.125
46,599,291127.4375,
46,609,384184.0,
46,610,,364687.46875
47,619,558897.5,
47,623,,304385.84375
48,629,166409.96875,
48,636,,248412.5625
49,639,325196.1875,
49,649,204170.546875,
49,649,,317738.875
50,659,300313.4375,
50,662,,198228.453125
51,669,230509.921875,
51,675,,297641.78125
52,679,167341.546875,
52,688,,295270.65625
53,689,405433.4375,
53,699,360650.875,
53,701,,276105.53125
54,709,180385.671875,
54,714,,343215.875
55,719,191305.21875,
55,727,,289748.0625
56,729,554503.125,
56,739,165714.0625,
56,740,,230003.546875
57,749,280921.25,
57,753,,252394.203125
58,759,200705.40625,
58,766,,348158.375
59,769,233212.609375,
59,779,185285.6875,
59,779,,282084.59375
60,789,322663.84375,
60,792,,252985.59375
61,799,316486.0625,
61,805,,273437.875
62,809,210406.671875,
62,818,,306199.34375
63,819,132186.0,
63,829,310676.125,
63,831,,311945.625
64,839,233845.40625,
64,844,,285268.40625
65,849,177509.734375,
65,857,,341825.75
66,859,190757.625,
66,869,394722.9375,
66,870,,260420.484375
67,879,254346.859375,
67,883,,266611.09375
68,889,273010.1875,
68,896,,243012.734375
69,899,166831.90625,
69,909,216271.0,
69,909,,328904.375
70,919,143105.75,
70,922,,248221.140625
