epoch,step,train_loss,val_loss
0,9,34997352.0,
0,12,,33560400.0
1,19,31915796.0,
1,25,,33470556.0
2,29,36080304.0,
2,38,,33411018.0
3,39,33996040.0,
3,49,34973624.0,
3,51,,33271690.0
4,59,33668236.0,
4,64,,33045166.0
5,69,32414160.0,
5,77,,32262978.0
6,79,30448556.0,
6,89,28822880.0,
6,90,,32095778.0
7,99,34123392.0,
7,103,,31797520.0
8,109,33296332.0,
8,116,,27930256.0
9,119,28929500.0,
9,129,31575326.0,
9,129,,30140470.0
10,139,29752660.0,
10,142,,27005684.0
11,149,23731440.0,
11,155,,27501192.0
12,159,26190774.0,
12,168,,23884300.0
13,169,25741236.0,
13,179,21700244.0,
13,181,,23769272.0
14,189,21213872.0,
14,194,,24572738.0
15,199,20146708.0,
15,207,,18865798.0
16,209,17381008.0,
16,219,16099787.0,
16,220,,18987102.0
17,229,15141339.0,
17,233,,17502172.0
18,239,12979688.0,
18,246,,11488412.0
19,249,10730756.0,
19,259,9874272.0,
19,259,,11864196.0
20,269,7615979.0,
20,272,,9346074.0
21,279,6832408.0,
21,285,,6649054.5
22,289,5924355.0,
22,298,,4832513.5
23,299,5871612.0,
23,309,3115440.75,
23,311,,4230524.5
24,319,2479690.75,
24,324,,2602389.75
25,329,2716013.5,
25,337,,2039780.5
26,339,1885500.0,
26,349,953117.5,
26,350,,2387194.75
27,359,1087236.75,
27,363,,3301170.25
28,369,622135.625,
28,376,,1495792.625
29,379,551713.9375,
29,389,356289.5,
29,389,,2471788.25
30,399,1155276.0,
30,402,,748620.5
31,409,602747.9375,
31,415,,462855.15625
32,419,371170.84375,
32,428,,598150.5
33,429,326163.1875,
33,439,269385.84375,
33,441,,892640.0
34,449,299694.5625,
34,454,,423137.71875
35,459,430053.34375,
35,467,,374457.125
36,469,281965.34375,
36,479,205416.796875,
36,480,,782253.6875
37,489,384929.84375,
37,493,,2619308.0
38,499,219293.875,
38,506,,777899.125
39,509,218063.921875,
39,519,445236.4375,
39,519,,443433.75
40,529,384571.6875,
40,532,,258809.0
41,539,447421.71875,
41,545,,301574.125
42,549,412569.46875,
42,558,,384262.03125
43,559,305623.375,
43,569,247616.84375,
43,571,,283262.96875
44,579,244966.484375,
44,584,,362688.75
45,589,209850.0,
45,597,,263590.84375
46,599,185876.28125,
46,609,250800.296875,
46,610,,226992.578125
47,619,249051.671875,
47,623,,253904.265625
48,629,143110.65625,
48,636,,345741.09375
49,639,192866.484375,
49,649,518497.1875,
49,649,,318283.15625
50,659,148825.296875,
50,662,,316168.96875
51,669,269225.1875,
51,675,,360235.15625
52,679,180757.046875,
52,688,,316818.8125
53,689,438477.75,
53,699,133139.25,
53,701,,286765.1875
54,709,330023.5625,
54,714,,476953.125
55,719,458327.09375,
55,727,,465052.84375
56,729,182912.78125,
56,739,131473.25,
56,740,,642700.5
57,749,811760.375,
57,753,,271516.75
58,759,132294.90625,
58,766,,438518.0
59,769,315530.75,
59,779,291888.03125,
59,779,,211190.90625
60,789,309792.53125,
60,792,,278214.46875
61,799,275290.09375,
61,805,,268498.46875
62,809,359214.5,
62,818,,378282.90625
63,819,289043.0,
63,829,325448.0,
63,831,,245398.046875
64,839,234442.921875,
64,844,,567553.0
65,849,130256.7109375,
65,857,,288905.46875
66,859,185227.375,
66,869,232109.34375,
66,870,,661456.4375
67,879,289561.6875,
67,883,,241586.09375
68,889,256005.53125,
68,896,,319710.8125
69,899,323058.65625,
69,909,122961.4375,
69,909,,210913.453125
70,919,166580.15625,
70,922,,330368.96875
71,929,249675.796875,
71,935,,246251.078125
72,939,344307.1875,
72,948,,190346.984375
73,949,179511.671875,
73,959,313647.75,
73,961,,304003.125
74,969,130844.25,
74,974,,285458.1875
75,979,781292.875,
75,987,,264859.4375
76,989,438705.59375,
76,999,205748.5,
76,1000,,262861.65625
77,1009,422657.875,
77,1013,,242979.6875
78,1019,246313.0,
78,1026,,278567.4375
79,1029,426858.9375,
79,1039,214460.71875,
79,1039,,433707.59375
80,1049,149066.6875,
80,1052,,234999.859375
81,1059,506917.6875,
81,1065,,238124.4375
82,1069,220408.421875,
82,1078,,348892.6875
83,1079,184969.796875,
83,1089,209575.875,
83,1091,,246296.703125
84,1099,120723.1484375,
84,1104,,268189.09375
85,1109,176399.5,
85,1117,,249735.296875
86,1119,208807.6875,
86,1129,223874.734375,
86,1130,,246846.84375
87,1139,404442.34375,
87,1143,,330355.40625
88,1149,280345.0625,
88,1156,,252053.546875
89,1159,245940.359375,
89,1169,226861.9375,
89,1169,,238282.765625
90,1179,133923.21875,
90,1182,,320637.25
91,1189,176964.34375,
91,1195,,355887.84375
92,1199,116138.25,
92,1208,,268437.84375
