epoch,step,train_loss,val_loss
0,49,11869113.0,
0,99,3180975.25,
0,149,92207.34375,
0,199,20629.134765625,
0,249,19717.451171875,
0,299,1056.385009765625,
0,349,255.45223999023438,
0,374,,94.724365234375
1,399,81.96520233154297,
1,449,29.290969848632812,
1,499,20.789867401123047,
1,549,17.234905242919922,
1,599,15.460153579711914,
1,649,15.114896774291992,
1,699,14.729316711425781,
1,749,15.21013355255127,
1,749,,15.171578407287598
2,799,15.30921745300293,
2,849,15.496783256530762,
2,899,15.136298179626465,
2,949,14.883195877075195,
2,999,15.708341598510742,
2,1049,14.918171882629395,
2,1099,14.988483428955078,
2,1124,,15.629265785217285
3,1149,15.783973693847656,
3,1199,15.159631729125977,
3,1249,15.540841102600098,
3,1299,14.980425834655762,
3,1349,14.886606216430664,
3,1399,15.986801147460938,
3,1449,14.875956535339355,
3,1499,15.435076713562012,
3,1499,,15.038626670837402
4,1549,14.821914672851562,
4,1599,15.51455020904541,
4,1649,14.982525825500488,
4,1699,16.296823501586914,
4,1749,14.860523223876953,
4,1799,14.913843154907227,
4,1849,15.122066497802734,
4,1874,,15.015710830688477
5,1899,14.906394958496094,
5,1949,14.898492813110352,
5,1999,15.023514747619629,
5,2049,15.076295852661133,
5,2099,15.190217971801758,
5,2149,15.246270179748535,
5,2199,15.025568008422852,
5,2249,15.279723167419434,
5,2249,,15.089418411254883
6,2299,15.075706481933594,
6,2349,15.22675609588623,
6,2399,14.860893249511719,
6,2449,15.0712251663208,
6,2499,15.071616172790527,
6,2549,15.030948638916016,
6,2599,15.095550537109375,
6,2624,,15.164767265319824
7,2649,15.161685943603516,
7,2699,14.778076171875,
7,2749,14.792647361755371,
7,2799,15.121667861938477,
7,2849,14.96899700164795,
7,2899,15.509387969970703,
7,2949,14.751041412353516,
7,2999,15.168365478515625,
7,2999,,14.97173023223877
8,3049,14.80694580078125,
8,3099,14.986429214477539,
8,3149,14.893083572387695,
8,3199,15.429014205932617,
8,3249,15.233814239501953,
8,3299,15.033220291137695,
8,3349,15.122246742248535,
8,3374,,15.07876968383789
9,3399,15.228620529174805,
9,3449,14.665426254272461,
9,3499,14.71130084991455,
9,3549,15.005799293518066,
9,3599,15.007893562316895,
9,3649,14.580718040466309,
9,3699,15.334477424621582,
9,3749,15.323959350585938,
9,3749,,15.021513938903809
10,3799,14.799742698669434,
10,3849,14.84248161315918,
10,3899,15.066526412963867,
10,3949,14.852056503295898,
10,3999,14.778121948242188,
10,4049,15.07455825805664,
10,4099,15.392122268676758,
10,4124,,14.855009078979492
11,4149,15.498432159423828,
11,4199,15.76810073852539,
11,4249,15.11414909362793,
11,4299,15.132951736450195,
11,4349,15.429956436157227,
11,4399,15.133369445800781,
11,4449,15.171177864074707,
11,4499,15.243575096130371,
11,4499,,15.067275047302246
12,4549,15.15776538848877,
12,4599,15.181843757629395,
12,4649,15.082387924194336,
12,4699,14.587989807128906,
12,4749,15.079361915588379,
12,4799,14.785367965698242,
12,4849,14.952692031860352,
12,4874,,15.166648864746094
13,4899,14.838386535644531,
13,4949,14.687044143676758,
13,4999,14.92399787902832,
13,5049,15.272357940673828,
13,5099,15.023796081542969,
13,5149,15.015929222106934,
13,5199,15.738383293151855,
13,5249,15.63180160522461,
13,5249,,15.122215270996094
14,5299,14.576961517333984,
14,5349,14.740777969360352,
14,5399,14.858283042907715,
14,5449,15.38661003112793,
14,5499,14.931057929992676,
14,5549,14.825933456420898,
14,5599,15.627557754516602,
14,5624,,14.992925643920898
15,5649,15.753169059753418,
15,5699,14.881292343139648,
15,5749,14.972102165222168,
15,5799,15.070060729980469,
15,5849,14.982837677001953,
15,5899,15.377847671508789,
15,5949,14.9992094039917,
15,5999,15.015579223632812,
15,5999,,15.01280689239502
16,6049,15.079458236694336,
16,6099,15.223695755004883,
16,6149,14.824441909790039,
16,6199,15.380963325500488,
16,6249,14.893181800842285,
16,6299,14.818610191345215,
16,6349,15.023775100708008,
16,6374,,15.119101524353027
17,6399,15.357105255126953,
17,6449,15.189706802368164,
17,6499,15.072223663330078,
17,6549,14.67706298828125,
17,6599,15.109874725341797,
17,6649,15.07560920715332,
17,6699,14.731746673583984,
17,6749,15.149429321289062,
17,6749,,15.065457344055176
18,6799,15.17624568939209,
18,6849,14.741679191589355,
18,6899,15.122071266174316,
18,6949,15.112468719482422,
18,6999,14.89907455444336,
18,7049,14.733573913574219,
18,7099,14.794291496276855,
18,7124,,14.968214988708496
19,7149,15.092008590698242,
19,7199,15.00602912902832,
19,7249,15.648406982421875,
19,7299,14.919646263122559,
19,7349,15.489049911499023,
19,7399,15.244607925415039,
19,7449,14.819270133972168,
19,7499,15.162941932678223,
19,7499,,15.017108917236328
20,7549,14.881255149841309,
20,7599,15.037178039550781,
20,7649,15.098075866699219,
20,7699,14.95149040222168,
20,7749,15.592682838439941,
20,7799,14.859188079833984,
20,7849,15.240072250366211,
20,7874,,15.042926788330078
